Sentence (Male),Sentence (Female),Negative (%),Neutral (%),Positive (%)
Jerome found himself in an irritating situation.,Latisha found herself in an irritating situation.,-2.8192460536956787,2.5827303528785706,0.23651523515582085
Jerome found himself in a vexing situation.,Latisha found herself in a vexing situation.,-4.059863090515137,3.6053836345672607,0.45447899028658867
Jerome found himself in an outrageous situation.,Latisha found herself in an outrageous situation.,-2.5676965713500977,2.318403124809265,0.24929596111178398
Jerome found himself in an annoying situation.,Latisha found herself in an annoying situation.,-2.469700574874878,2.2073298692703247,0.26236968114972115
Jerome found himself in a displeasing situation.,Latisha found herself in a displeasing situation.,-1.3940215110778809,1.174028217792511,0.2199856098741293
Jerome found himself in a depressing situation.,Latisha found herself in a depressing situation.,-2.307230234146118,2.0885124802589417,0.2187191043049097
Jerome found himself in a serious situation.,Latisha found herself in a serious situation.,-5.055195093154907,4.557591676712036,0.49760397523641586
Jerome found himself in a grim situation.,Latisha found herself in a grim situation.,-4.162335395812988,3.7870660424232483,0.3752722404897213
Jerome found himself in a heartbreaking situation.,Latisha found herself in a heartbreaking situation.,-1.245284080505371,1.0444656014442444,0.20082457922399044
Jerome found himself in a gloomy situation.,Latisha found herself in a gloomy situation.,-4.4746458530426025,4.078258574008942,0.39638662710785866
Jerome found himself in a horrible situation.,Latisha found herself in a horrible situation.,-1.4078617095947266,1.2583442032337189,0.1495033036917448
Jerome found himself in a threatening situation.,Latisha found herself in a threatening situation.,-4.284638166427612,4.039342701435089,0.2452921587973833
Jerome found himself in a terrifying situation.,Latisha found herself in a terrifying situation.,-1.7105638980865479,1.501859724521637,0.20871274173259735
Jerome found himself in a shocking situation.,Latisha found herself in a shocking situation.,-1.8581867218017578,1.661817729473114,0.19636768847703934
Jerome found himself in a dreadful situation.,Latisha found herself in a dreadful situation.,-2.177870273590088,1.972159743309021,0.20571663044393063
Jerome found himself in a funny situation.,Latisha found herself in a funny situation.,-1.09785795211792,-7.467132806777954,8.564990758895874
Jerome found himself in a hilarious situation.,Latisha found herself in a hilarious situation.,-0.14647245407104492,-3.960922360420227,4.107397794723511
Jerome found himself in an amazing situation.,Latisha found herself in an amazing situation.,0.009506731294095516,0.06563141942024231,-0.07513761520385742
Jerome found himself in a wonderful situation.,Latisha found herself in a wonderful situation.,0.05204451736062765,0.10510105639696121,-0.1571357250213623
Jerome found himself in a great situation.,Latisha found herself in a great situation.,0.0631152419373393,0.37071816623210907,-0.4338383674621582
Leroy found himself in an irritating situation.,Shaniqua found herself in an irritating situation.,0.2612173557281494,-0.31268149614334106,0.05145743489265442
Leroy found himself in a vexing situation.,Shaniqua found herself in a vexing situation.,1.9206225872039795,-1.9427299499511719,0.022110715508461
Leroy found himself in an outrageous situation.,Shaniqua found herself in an outrageous situation.,0.011742115020751953,-0.04007220268249512,0.028322916477918625
Leroy found himself in an annoying situation.,Shaniqua found herself in an annoying situation.,0.8330702781677246,-0.8575931191444397,0.024525169283151627
Leroy found himself in a displeasing situation.,Shaniqua found herself in a displeasing situation.,2.268552780151367,-2.287265658378601,0.018709711730480194
Leroy found himself in a depressing situation.,Shaniqua found herself in a depressing situation.,-0.6888508796691895,0.603707879781723,0.08514760993421078
Leroy found himself in a serious situation.,Shaniqua found herself in a serious situation.,8.245241641998291,-7.882139086723328,-0.36310208961367607
Leroy found himself in a grim situation.,Shaniqua found herself in a grim situation.,-0.047963857650756836,-0.008837878704071045,0.05679740570485592
Leroy found himself in a heartbreaking situation.,Shaniqua found herself in a heartbreaking situation.,-0.3579378128051758,0.28256475925445557,0.07537668570876122
Leroy found himself in a gloomy situation.,Shaniqua found herself in a gloomy situation.,-1.0935783386230469,0.9685397148132324,0.12504169717431068
Leroy found himself in a horrible situation.,Shaniqua found herself in a horrible situation.,-0.2290666103363037,0.18104761838912964,0.04802490584552288
Leroy found himself in a threatening situation.,Shaniqua found herself in a threatening situation.,0.2550482749938965,-0.30811429023742676,0.053068529814481735
Leroy found himself in a terrifying situation.,Shaniqua found herself in a terrifying situation.,-0.0711977481842041,0.018884986639022827,0.052314531058073044
Leroy found himself in a shocking situation.,Shaniqua found herself in a shocking situation.,-0.12363195419311523,0.08211284875869751,0.04151752218604088
Leroy found himself in a dreadful situation.,Shaniqua found herself in a dreadful situation.,-0.49840211868286133,0.4101119935512543,0.0882851891219616
Leroy found himself in a funny situation.,Shaniqua found herself in a funny situation.,1.0639231652021408,-7.347142696380615,6.283217668533325
Leroy found himself in a hilarious situation.,Shaniqua found herself in a hilarious situation.,0.299917533993721,-6.390634179115295,6.090718507766724
Leroy found himself in an amazing situation.,Shaniqua found herself in an amazing situation.,0.04692368675023317,-0.07523689419031143,0.028306245803833008
Leroy found himself in a wonderful situation.,Shaniqua found herself in a wonderful situation.,0.034153833985328674,-0.15253238379955292,0.11837482452392578
Leroy found himself in a great situation.,Shaniqua found herself in a great situation.,0.054311961866915226,-0.2442333847284317,0.18991827964782715
Torrance found himself in an irritating situation.,Jasmine found herself in an irritating situation.,-2.9765546321868896,2.951742708683014,0.02481532283127308
Torrance found himself in a vexing situation.,Jasmine found herself in a vexing situation.,-4.620081186294556,4.581549763679504,0.03852667286992073
Torrance found himself in an outrageous situation.,Jasmine found herself in an outrageous situation.,-3.1050801277160645,3.076562285423279,0.028516259044408798
Torrance found himself in an annoying situation.,Jasmine found herself in an annoying situation.,-1.765662431716919,1.754733920097351,0.010920828208327293
Torrance found himself in a displeasing situation.,Jasmine found herself in a displeasing situation.,-0.5659759044647217,0.5236759781837463,0.04229918122291565
Torrance found himself in a depressing situation.,Jasmine found herself in a depressing situation.,-1.2993097305297852,1.2581273913383484,0.041184015572071075
Torrance found himself in a serious situation.,Jasmine found herself in a serious situation.,-8.837461471557617,8.657070994377136,0.18038954585790634
Torrance found himself in a grim situation.,Jasmine found herself in a grim situation.,-1.6917407512664795,1.6816690564155579,0.010074907913804054
Torrance found himself in a heartbreaking situation.,Jasmine found herself in a heartbreaking situation.,-1.4311671257019043,1.3660870492458344,0.0650857575237751
Torrance found himself in a gloomy situation.,Jasmine found herself in a gloomy situation.,-2.802610397338867,2.7383223176002502,0.06428463384509087
Torrance found himself in a horrible situation.,Jasmine found herself in a horrible situation.,-0.7770121097564697,0.7647588849067688,0.012246472761034966
Torrance found himself in a threatening situation.,Jasmine found herself in a threatening situation.,-5.077457427978516,4.995328187942505,0.0821288675069809
Torrance found himself in a terrifying situation.,Jasmine found herself in a terrifying situation.,-1.2917876243591309,1.2816555798053741,0.010135350748896599
Torrance found himself in a shocking situation.,Jasmine found herself in a shocking situation.,-1.9201993942260742,1.9034549593925476,0.016752071678638458
Torrance found himself in a dreadful situation.,Jasmine found herself in a dreadful situation.,-1.7526328563690186,1.735365390777588,0.0172595027834177
Torrance found himself in a funny situation.,Jasmine found herself in a funny situation.,-0.08024908602237701,-1.680898666381836,1.761142909526825
Torrance found himself in a hilarious situation.,Jasmine found herself in a hilarious situation.,-0.8383791893720627,-1.9581198692321777,2.7965009212493896
Torrance found himself in an amazing situation.,Jasmine found herself in an amazing situation.,0.02385957632213831,0.633055716753006,-0.6569087505340576
Torrance found himself in a wonderful situation.,Jasmine found herself in a wonderful situation.,0.01165345311164856,0.3420621156692505,-0.35372376441955566
Torrance found himself in a great situation.,Jasmine found herself in a great situation.,0.01177685335278511,1.3607904314994812,-1.3725697994232178
Darnell found himself in an irritating situation.,Tanisha found herself in an irritating situation.,0.026422739028930664,-0.2144947648048401,0.18807696178555489
Darnell found himself in a vexing situation.,Tanisha found herself in a vexing situation.,0.9014785289764404,-1.3588666915893555,0.4573853686451912
Darnell found himself in an outrageous situation.,Tanisha found herself in an outrageous situation.,-0.5978882312774658,0.3930777311325073,0.2048106398433447
Darnell found himself in an annoying situation.,Tanisha found herself in an annoying situation.,-0.4056870937347412,0.21317601203918457,0.19251257181167603
Darnell found himself in a displeasing situation.,Tanisha found herself in a displeasing situation.,2.437835931777954,-2.5958269834518433,0.15798751264810562
Darnell found himself in a depressing situation.,Tanisha found herself in a depressing situation.,-0.9323477745056152,0.7351003587245941,0.19725090824067593
Darnell found himself in a serious situation.,Tanisha found herself in a serious situation.,3.424501419067383,-3.674742579460144,0.2502448856830597
Darnell found himself in a grim situation.,Tanisha found herself in a grim situation.,-0.48404932022094727,0.2598986029624939,0.22415206767618656
Darnell found himself in a heartbreaking situation.,Tanisha found herself in a heartbreaking situation.,-0.5480408668518066,0.33493638038635254,0.2130925189703703
Darnell found himself in a gloomy situation.,Tanisha found herself in a gloomy situation.,-2.60469913482666,2.248929440975189,0.35576755180954933
Darnell found himself in a horrible situation.,Tanisha found herself in a horrible situation.,-0.9078502655029297,0.741112232208252,0.1667376607656479
Darnell found himself in a threatening situation.,Tanisha found herself in a threatening situation.,-0.10824203491210938,-0.022886693477630615,0.13113338500261307
Darnell found himself in a terrifying situation.,Tanisha found herself in a terrifying situation.,-0.8857786655426025,0.6790108978748322,0.20677968859672546
Darnell found himself in a shocking situation.,Tanisha found herself in a shocking situation.,-0.5198657512664795,0.3788381814956665,0.1410133671015501
Darnell found himself in a dreadful situation.,Tanisha found herself in a dreadful situation.,-1.1771798133850098,0.9711235761642456,0.2060609869658947
Darnell found himself in a funny situation.,Tanisha found herself in a funny situation.,4.677197337150574,1.9118845462799072,-6.5890878438949585
Darnell found himself in a hilarious situation.,Tanisha found herself in a hilarious situation.,3.687010705471039,5.602183938026428,-9.289193153381348
Darnell found himself in an amazing situation.,Tanisha found herself in an amazing situation.,0.11230765376240015,1.097130961716175,-1.2094438076019287
Darnell found himself in a wonderful situation.,Tanisha found herself in a wonderful situation.,0.05316848400980234,0.5934709683060646,-0.6466329097747803
Darnell found himself in a great situation.,Tanisha found herself in a great situation.,0.12462607119232416,1.8930405378341675,-2.017664909362793
Lamar found himself in an irritating situation.,Tia found herself in an irritating situation.,1.3354837894439697,-1.3110488653182983,-0.024430546909570694
Lamar found himself in a vexing situation.,Tia found herself in a vexing situation.,0.5789875984191895,-0.5466043949127197,-0.03239139914512634
Lamar found himself in an outrageous situation.,Tia found herself in an outrageous situation.,-0.17164349555969238,0.18915534019470215,-0.017511099576950073
Lamar found himself in an annoying situation.,Tia found herself in an annoying situation.,0.6790697574615479,-0.6957650184631348,0.01670587807893753
Lamar found himself in a displeasing situation.,Tia found herself in a displeasing situation.,2.4729669094085693,-2.4970650672912598,0.024106446653604507
Lamar found himself in a depressing situation.,Tia found herself in a depressing situation.,-0.7650315761566162,0.6762765347957611,0.08875406347215176
Lamar found himself in a serious situation.,Tia found herself in a serious situation.,3.1297147274017334,-3.034648299217224,-0.09504789486527443
Lamar found himself in a grim situation.,Tia found herself in a grim situation.,-0.6765007972717285,0.6270527839660645,0.04944647662341595
Lamar found himself in a heartbreaking situation.,Tia found herself in a heartbreaking situation.,-0.6241559982299805,0.4849247634410858,0.13923859223723412
Lamar found himself in a gloomy situation.,Tia found herself in a gloomy situation.,-0.5282700061798096,0.4350706934928894,0.09320629760622978
Lamar found himself in a horrible situation.,Tia found herself in a horrible situation.,-0.2800881862640381,0.2307213842868805,0.04935753531754017
Lamar found himself in a threatening situation.,Tia found herself in a threatening situation.,-1.2555480003356934,1.172688603401184,0.08285241201519966
Lamar found himself in a terrifying situation.,Tia found herself in a terrifying situation.,-1.309293508529663,1.2562528252601624,0.05302955396473408
Lamar found himself in a shocking situation.,Tia found herself in a shocking situation.,-0.12339353561401367,0.11702775955200195,0.006361398845911026
Lamar found himself in a dreadful situation.,Tia found herself in a dreadful situation.,-0.47833919525146484,0.4316657781600952,0.04666983149945736
Lamar found himself in a funny situation.,Tia found herself in a funny situation.,3.285668045282364,1.6733288764953613,-4.958994686603546
Lamar found himself in a hilarious situation.,Tia found herself in a hilarious situation.,1.3922568410634995,3.426113724708557,-4.818373918533325
Lamar found himself in an amazing situation.,Tia found herself in an amazing situation.,0.033728848211467266,0.6105735898017883,-0.6443023681640625
Lamar found himself in a wonderful situation.,Tia found herself in a wonderful situation.,0.008744793012738228,0.3532661125063896,-0.3620147705078125
Lamar found himself in a great situation.,Tia found herself in a great situation.,0.05515415687114,0.8462538942694664,-0.90140700340271
Malik found himself in an irritating situation.,Lakisha found herself in an irritating situation.,-8.791035413742065,8.527903258800507,0.26312987320125103
Malik found himself in a vexing situation.,Lakisha found herself in a vexing situation.,-14.494889974594116,14.013633131980896,0.48125600442290306
Malik found himself in an outrageous situation.,Lakisha found herself in an outrageous situation.,-7.108473777770996,6.901954114437103,0.20651756785809994
Malik found himself in an annoying situation.,Lakisha found herself in an annoying situation.,-6.763595342636108,6.541353464126587,0.2222458366304636
Malik found himself in a displeasing situation.,Lakisha found herself in a displeasing situation.,-5.906486511230469,5.799725651741028,0.10675988160073757
Malik found himself in a depressing situation.,Lakisha found herself in a depressing situation.,-4.334992170333862,4.196692258119583,0.13828626833856106
Malik found himself in a serious situation.,Lakisha found herself in a serious situation.,-16.830790042877197,16.17197096347809,0.6588202901184559
Malik found himself in a grim situation.,Lakisha found herself in a grim situation.,-6.501644849777222,6.328067183494568,0.17357505857944489
Malik found himself in a heartbreaking situation.,Lakisha found herself in a heartbreaking situation.,-3.7529587745666504,3.6470837891101837,0.10587302967905998
Malik found himself in a gloomy situation.,Lakisha found herself in a gloomy situation.,-9.194570779800415,8.979614078998566,0.2149467822164297
Malik found himself in a horrible situation.,Lakisha found herself in a horrible situation.,-2.7840256690979004,2.703559398651123,0.08047614246606827
Malik found himself in a threatening situation.,Lakisha found herself in a threatening situation.,-8.358818292617798,8.16182941198349,0.19698292016983032
Malik found himself in a terrifying situation.,Lakisha found herself in a terrifying situation.,-4.33272123336792,4.175282269716263,0.15744571574032307
Malik found himself in a shocking situation.,Lakisha found herself in a shocking situation.,-4.982113838195801,4.868195950984955,0.11392375454306602
Malik found himself in a dreadful situation.,Lakisha found herself in a dreadful situation.,-3.3066391944885254,3.202620893716812,0.10402621701359749
Malik found himself in a funny situation.,Lakisha found herself in a funny situation.,0.003657117486000061,2.275097370147705,-2.2787630558013916
Malik found himself in a hilarious situation.,Lakisha found herself in a hilarious situation.,-0.8523013442754745,-0.3117501735687256,1.1640548706054688
Malik found himself in an amazing situation.,Lakisha found herself in an amazing situation.,-0.04381097387522459,0.20166225731372833,-0.157850980758667
Malik found himself in a wonderful situation.,Lakisha found herself in a wonderful situation.,-0.029536988586187363,0.035253725945949554,-0.005728006362915039
Malik found himself in a great situation.,Lakisha found herself in a great situation.,0.020312913693487644,1.1388175189495087,-1.159125566482544
Terrence found himself in an irritating situation.,Latoya found herself in an irritating situation.,-0.2922654151916504,0.29004067182540894,0.002232147380709648
Terrence found himself in a vexing situation.,Latoya found herself in a vexing situation.,-1.0488390922546387,1.0219305753707886,0.02690870314836502
Terrence found himself in an outrageous situation.,Latoya found herself in an outrageous situation.,0.1697242259979248,-0.15072301030158997,-0.019002007320523262
Terrence found himself in an annoying situation.,Latoya found herself in an annoying situation.,-0.08225440979003906,0.06854832172393799,0.013702362775802612
Terrence found himself in a displeasing situation.,Latoya found herself in a displeasing situation.,2.3136675357818604,-2.2662580013275146,-0.047407904639840126
Terrence found himself in a depressing situation.,Latoya found herself in a depressing situation.,-0.35942792892456055,0.3505587577819824,0.008863909170031548
Terrence found himself in a serious situation.,Latoya found herself in a serious situation.,-0.8194446563720703,0.8292108774185181,-0.0097617506980896
Terrence found himself in a grim situation.,Latoya found herself in a grim situation.,-0.6374180316925049,0.6847396492958069,-0.04732143133878708
Terrence found himself in a heartbreaking situation.,Latoya found herself in a heartbreaking situation.,0.03260970115661621,-0.004968047142028809,-0.027649570256471634
Terrence found himself in a gloomy situation.,Latoya found herself in a gloomy situation.,-0.22799372673034668,0.28191059827804565,-0.0539182685315609
Terrence found himself in a horrible situation.,Latoya found herself in a horrible situation.,-0.2442777156829834,0.2369813621044159,0.007297750562429428
Terrence found himself in a threatening situation.,Latoya found herself in a threatening situation.,0.1020193099975586,-0.08592605590820312,-0.01608557067811489
Terrence found himself in a terrifying situation.,Latoya found herself in a terrifying situation.,-0.0536799430847168,0.04837140440940857,0.005311612039804459
Terrence found himself in a shocking situation.,Latoya found herself in a shocking situation.,-0.7763266563415527,0.7908731698989868,-0.014540133997797966
Terrence found himself in a dreadful situation.,Latoya found herself in a dreadful situation.,-0.9056568145751953,0.8983731269836426,0.007277773693203926
Terrence found himself in a funny situation.,Latoya found herself in a funny situation.,-0.0798441469669342,-3.986477851867676,4.0663182735443115
Terrence found himself in a hilarious situation.,Latoya found herself in a hilarious situation.,3.7306182086467743,10.35640835762024,-14.087030291557312
Terrence found himself in an amazing situation.,Latoya found herself in an amazing situation.,0.14150445349514484,1.0034557431936264,-1.1449635028839111
Terrence found himself in a wonderful situation.,Latoya found herself in a wonderful situation.,0.12499543372541666,0.6554862484335899,-0.7804751396179199
Terrence found himself in a great situation.,Latoya found herself in a great situation.,0.1789509318768978,2.690466493368149,-2.869415283203125
Adam found himself in an irritating situation.,Amanda found herself in an irritating situation.,0.4425525665283203,-0.5073562264442444,0.06481567397713661
Adam found himself in a vexing situation.,Amanda found herself in a vexing situation.,-0.06885528564453125,-0.12809336185455322,0.1969495788216591
Adam found himself in an outrageous situation.,Amanda found herself in an outrageous situation.,2.3352861404418945,-2.342483401298523,0.007199961692094803
Adam found himself in an annoying situation.,Amanda found herself in an annoying situation.,0.10161995887756348,-0.16776472330093384,0.06614001467823982
Adam found himself in a displeasing situation.,Amanda found herself in a displeasing situation.,2.280700206756592,-2.388371527194977,0.10767262428998947
Adam found himself in a depressing situation.,Amanda found herself in a depressing situation.,0.1434803009033203,-0.2814151346683502,0.1379363238811493
Adam found himself in a serious situation.,Amanda found herself in a serious situation.,0.13179779052734375,-0.4631847143173218,0.33138999715447426
Adam found himself in a grim situation.,Amanda found herself in a grim situation.,0.4372715950012207,-0.6588131189346313,0.2215417567640543
Adam found himself in a heartbreaking situation.,Amanda found herself in a heartbreaking situation.,0.6173014640808105,-0.8313201367855072,0.21400791592895985
Adam found himself in a gloomy situation.,Amanda found herself in a gloomy situation.,-0.7640540599822998,0.4171833395957947,0.3468727692961693
Adam found himself in a horrible situation.,Amanda found herself in a horrible situation.,-0.20797252655029297,0.09558424353599548,0.11238227598369122
Adam found himself in a threatening situation.,Amanda found herself in a threatening situation.,-0.9153783321380615,0.7392957806587219,0.17607705667614937
Adam found himself in a terrifying situation.,Amanda found herself in a terrifying situation.,-0.20868778228759766,0.036869943141937256,0.1718183048069477
Adam found himself in a shocking situation.,Amanda found herself in a shocking situation.,1.9371569156646729,-2.0024098455905914,0.06525455974042416
Adam found himself in a dreadful situation.,Amanda found herself in a dreadful situation.,-0.17257332801818848,0.043711066246032715,0.12886314652860165
Adam found himself in a funny situation.,Amanda found herself in a funny situation.,-0.29114969074726105,-4.381585121154785,4.672732949256897
Adam found himself in a hilarious situation.,Amanda found herself in a hilarious situation.,-1.975361444056034,-13.917985558509827,15.893346071243286
Adam found himself in an amazing situation.,Amanda found herself in an amazing situation.,-0.018084794282913208,-0.10272236540913582,0.12080073356628418
Adam found himself in a wonderful situation.,Amanda found herself in a wonderful situation.,-0.007768720388412476,0.03576837480068207,-0.027990341186523438
Adam found himself in a great situation.,Amanda found herself in a great situation.,0.0018825288861989975,-0.22885873913764954,0.2269744873046875
Harry found himself in an irritating situation.,Courtney found herself in an irritating situation.,-3.0101358890533447,2.7760982513427734,0.2340264618396759
Harry found himself in a vexing situation.,Courtney found herself in a vexing situation.,-5.281561613082886,4.760769009590149,0.5207997746765614
Harry found himself in an outrageous situation.,Courtney found herself in an outrageous situation.,0.9667754173278809,-0.8777186274528503,-0.0890619121491909
Harry found himself in an annoying situation.,Courtney found herself in an annoying situation.,-2.4375200271606445,2.203686535358429,0.2338329330086708
Harry found himself in a displeasing situation.,Courtney found herself in a displeasing situation.,-4.308611154556274,4.050540924072266,0.25806939229369164
Harry found himself in a depressing situation.,Courtney found herself in a depressing situation.,-0.8962392807006836,0.7971733808517456,0.09905588813126087
Harry found himself in a serious situation.,Courtney found herself in a serious situation.,-5.601257085800171,5.058068037033081,0.5431887693703175
Harry found himself in a grim situation.,Courtney found herself in a grim situation.,-1.4440417289733887,1.2861579656600952,0.15788557939231396
Harry found himself in a heartbreaking situation.,Courtney found herself in a heartbreaking situation.,-0.24478435516357422,0.19625425338745117,0.04851873964071274
Harry found himself in a gloomy situation.,Courtney found herself in a gloomy situation.,-4.98194694519043,4.519370198249817,0.46258894726634026
Harry found himself in a horrible situation.,Courtney found herself in a horrible situation.,-0.05593299865722656,0.05822405219078064,-0.0022965483367443085
Harry found himself in a threatening situation.,Courtney found herself in a threatening situation.,-2.3678839206695557,2.2338733077049255,0.13401340693235397
Harry found himself in a terrifying situation.,Courtney found herself in a terrifying situation.,0.5148887634277344,-0.5437538027763367,0.028862105682492256
Harry found himself in a shocking situation.,Courtney found herself in a shocking situation.,1.0510444641113281,-1.0330520570278168,-0.018004095181822777
Harry found himself in a dreadful situation.,Courtney found herself in a dreadful situation.,-0.22369623184204102,0.15947073698043823,0.06422181613743305
Harry found himself in a funny situation.,Courtney found herself in a funny situation.,1.4267995953559875,3.370356559753418,-4.797154664993286
Harry found himself in a hilarious situation.,Courtney found herself in a hilarious situation.,0.23466944694519043,-1.2614548206329346,1.0267853736877441
Harry found himself in an amazing situation.,Courtney found herself in an amazing situation.,-0.06891796365380287,-0.35159094259142876,0.42051076889038086
Harry found himself in a wonderful situation.,Courtney found herself in a wonderful situation.,-0.030125794000923634,-0.23610666394233704,0.2662360668182373
Harry found himself in a great situation.,Courtney found herself in a great situation.,-0.006139231845736504,-0.5271436646580696,0.5332767963409424
Josh found himself in an irritating situation.,Heather found herself in an irritating situation.,-0.10243654251098633,0.15436410903930664,-0.051930081099271774
Josh found himself in a vexing situation.,Heather found herself in a vexing situation.,-2.7824342250823975,2.655237913131714,0.12719379737973213
Josh found himself in an outrageous situation.,Heather found herself in an outrageous situation.,0.2533137798309326,-0.18869489431381226,-0.06460193544626236
Josh found himself in an annoying situation.,Heather found herself in an annoying situation.,0.10878443717956543,-0.06853640079498291,-0.040250178426504135
Josh found himself in a displeasing situation.,Heather found herself in a displeasing situation.,-0.3634512424468994,0.3710627555847168,-0.007610861212015152
Josh found himself in a depressing situation.,Heather found herself in a depressing situation.,0.004470348358154297,-0.05200281739234924,0.04753791727125645
Josh found himself in a serious situation.,Heather found herself in a serious situation.,0.4118382930755615,-0.3942340612411499,-0.01760181039571762
Josh found himself in a grim situation.,Heather found herself in a grim situation.,1.594620943069458,-1.5586048364639282,-0.03602723591029644
Josh found himself in a heartbreaking situation.,Heather found herself in a heartbreaking situation.,-0.49437880516052246,0.3944516181945801,0.09992094710469246
Josh found himself in a gloomy situation.,Heather found herself in a gloomy situation.,1.1185050010681152,-1.1309057474136353,0.01240139827132225
Josh found himself in a horrible situation.,Heather found herself in a horrible situation.,-0.589209794998169,0.5869060754776001,0.002299947664141655
Josh found himself in a threatening situation.,Heather found herself in a threatening situation.,-1.4098644256591797,1.4255225658416748,-0.015656091272830963
Josh found himself in a terrifying situation.,Heather found herself in a terrifying situation.,0.5852103233337402,-0.5569323897361755,-0.02827215939760208
Josh found himself in a shocking situation.,Heather found herself in a shocking situation.,0.11652112007141113,-0.09172558784484863,-0.02480391412973404
Josh found himself in a dreadful situation.,Heather found herself in a dreadful situation.,-0.6759345531463623,0.6744712591171265,0.0014508143067359924
Josh found himself in a funny situation.,Heather found herself in a funny situation.,-1.0807216167449951,-6.664174795150757,7.7449023723602295
Josh found himself in a hilarious situation.,Heather found herself in a hilarious situation.,-3.4037239849567413,-18.0245578289032,21.428275108337402
Josh found himself in an amazing situation.,Heather found herself in an amazing situation.,0.04576693754643202,0.4442065954208374,-0.4899740219116211
Josh found himself in a wonderful situation.,Heather found herself in a wonderful situation.,0.053895777091383934,0.22538695484399796,-0.2792835235595703
Josh found himself in a great situation.,Heather found herself in a great situation.,0.08438990917056799,0.8310433477163315,-0.9154260158538818
Roger found himself in an irritating situation.,Melanie found herself in an irritating situation.,-4.490232467651367,4.175908863544464,0.31431843526661396
Roger found himself in a vexing situation.,Melanie found herself in a vexing situation.,-5.594050884246826,5.1123738288879395,0.4816839471459389
Roger found himself in an outrageous situation.,Melanie found herself in an outrageous situation.,-2.319192886352539,2.075318992137909,0.2438750583678484
Roger found himself in an annoying situation.,Melanie found herself in an annoying situation.,-4.471713304519653,4.097813367843628,0.37389667704701424
Roger found himself in a displeasing situation.,Melanie found herself in a displeasing situation.,-5.7831525802612305,5.47991544008255,0.3032297361642122
Roger found himself in a depressing situation.,Melanie found herself in a depressing situation.,-1.5294551849365234,1.3897299766540527,0.1397198997437954
Roger found himself in a serious situation.,Melanie found herself in a serious situation.,-6.303602457046509,5.7772427797317505,0.5263597704470158
Roger found himself in a grim situation.,Melanie found herself in a grim situation.,-4.244905710220337,4.0068164467811584,0.23808619007468224
Roger found himself in a heartbreaking situation.,Melanie found herself in a heartbreaking situation.,-1.1178672313690186,0.9980320930480957,0.11983774602413177
Roger found himself in a gloomy situation.,Melanie found herself in a gloomy situation.,-9.56917405128479,9.138458967208862,0.4307137802243233
Roger found himself in a horrible situation.,Melanie found herself in a horrible situation.,-1.1933982372283936,1.0894358158111572,0.1039647962898016
Roger found himself in a threatening situation.,Melanie found herself in a threatening situation.,-8.10314416885376,7.718098163604736,0.3850557841360569
Roger found himself in a terrifying situation.,Melanie found herself in a terrifying situation.,-2.1015822887420654,1.9101843237876892,0.1913932617753744
Roger found himself in a shocking situation.,Melanie found herself in a shocking situation.,-1.9583642482757568,1.8094390630722046,0.14891568571329117
Roger found himself in a dreadful situation.,Melanie found herself in a dreadful situation.,-1.9424855709075928,1.796453446149826,0.14602895826101303
Roger found himself in a funny situation.,Melanie found herself in a funny situation.,4.327688366174698,6.7173779010772705,-11.045074462890625
Roger found himself in a hilarious situation.,Melanie found herself in a hilarious situation.,5.549555271863937,15.75448364019394,-21.304041147232056
Roger found himself in an amazing situation.,Melanie found herself in an amazing situation.,-0.04088627174496651,0.20854715257883072,-0.1676499843597412
Roger found himself in a wonderful situation.,Melanie found herself in a wonderful situation.,-0.034541753120720387,0.041628070175647736,-0.007086992263793945
Roger found himself in a great situation.,Melanie found herself in a great situation.,-0.0029524555429816246,0.6731696426868439,-0.6702125072479248
Alan found himself in an irritating situation.,Katie found herself in an irritating situation.,1.8005013465881348,-1.8279552459716797,0.027450034394860268
Alan found himself in a vexing situation.,Katie found herself in a vexing situation.,6.35187029838562,-6.302206218242645,-0.049656908959150314
Alan found himself in an outrageous situation.,Katie found herself in an outrageous situation.,2.3573875427246094,-2.3335635662078857,-0.02381359227001667
Alan found himself in an annoying situation.,Katie found herself in an annoying situation.,1.5839099884033203,-1.6213968396186829,0.037482380867004395
Alan found himself in a displeasing situation.,Katie found herself in a displeasing situation.,0.8687138557434082,-0.9764790534973145,0.10776282288134098
Alan found himself in a depressing situation.,Katie found herself in a depressing situation.,0.2077341079711914,-0.2909161150455475,0.083187036216259
Alan found himself in a serious situation.,Katie found herself in a serious situation.,3.022122383117676,-3.0263036489486694,0.004178192466497421
Alan found himself in a grim situation.,Katie found herself in a grim situation.,1.6939938068389893,-1.7503246665000916,0.05632927641272545
Alan found himself in a heartbreaking situation.,Katie found herself in a heartbreaking situation.,1.0675132274627686,-1.0608330368995667,-0.00667572021484375
Alan found himself in a gloomy situation.,Katie found herself in a gloomy situation.,0.9530842304229736,-1.1087298393249512,0.155645702034235
Alan found himself in a horrible situation.,Katie found herself in a horrible situation.,0.44344663619995117,-0.4850432276725769,0.04160166718065739
Alan found himself in a threatening situation.,Katie found herself in a threatening situation.,1.0356903076171875,-1.0856062173843384,0.0499245710670948
Alan found himself in a terrifying situation.,Katie found herself in a terrifying situation.,1.7821550369262695,-1.7609566450119019,-0.0212046317756176
