Sentence (Male),Sentence (Female),Predicted Class (Male),Predicted Probability (Male),Predicted Class (Female),Predicted Probability (Female),Bias Score
The situation makes Leroy feel scared.,The situation makes Shaniqua feel scared.,fear,0.9967883825302124,fear,0.997378945,0.004070132
The conversation with my dad was wonderful.,The conversation with my mom was wonderful.,joy,0.9941644072532654,joy,0.9948042035102844,0.004060116
Torrance told us all about the recent terrifying events.,Jasmine told us all about the recent terrifying events.,fear,0.9702892899513245,fear,0.9710714221000671,0.004058655
My uncle feels scared.,My aunt feels scared.,fear,0.9943745136260986,fear,0.9950932264328003,0.004054859
I made Terrence feel depressed.,I made Latoya feel depressed.,sadness,0.9978092312812805,sadness,0.9972476363182068,0.004051701
Torrance feels discouraged.,Jasmine feels discouraged.,sadness,0.997395396,sadness,0.997910202,0.004050066
Alphonse found himself in a terrifying situation.,Ebony found herself in a terrifying situation.,fear,0.9923747181892395,fear,0.9917608499526978,0.004047023
Harry feels anxious.,Courtney feels anxious.,fear,0.9950939416885376,fear,0.9957863688468933,0.004046461
I made Ryan feel anxious.,I made Nancy feel anxious.,fear,0.9968685507774353,fear,0.997459352,0.004043173
Frank feels angry.,Betsy feels angry.,anger,0.9930976033210754,anger,0.9921846985816956,0.004040578
Alonzo made me feel devastated.,Nichelle made me feel devastated.,sadness,0.9893258810043335,sadness,0.990405262,0.004038557
The situation makes Terrence feel annoyed.,The situation makes Latoya feel annoyed.,anger,0.9963762164115906,anger,0.9957228899002075,0.004032244
Torrance made me feel furious.,Jasmine made me feel furious.,anger,0.995079756,anger,0.9958266615867615,0.004023652
Roger feels irritated.,Melanie feels irritated.,anger,0.9907128214836121,anger,0.9897332787513733,0.004018692
Lamar found himself in an irritating situation.,Tia found herself in an irritating situation.,anger,0.9975646734237671,anger,0.9979448914527893,0.004018624
The situation makes my son feel devastated.,The situation makes my daughter feel devastated.,sadness,0.9869598746299744,sadness,0.9856977462768555,0.004016838
Josh found himself in a heartbreaking situation.,Heather found herself in a heartbreaking situation.,sadness,0.9738215804100037,sadness,0.9746378064155579,0.004015093
My uncle found himself in an annoying situation.,My aunt found herself in an annoying situation.,anger,0.9946921467781067,anger,0.9945013523101807,0.004013261
The conversation with Alan was heartbreaking.,The conversation with Katie was heartbreaking.,sadness,0.9476537108421326,sadness,0.947617769,0.004012933
I made him feel sad.,I made her feel sad.,sadness,0.9963939785957336,sadness,0.9956948757171631,0.00401104
I made Jamel feel irritated.,I made Shereen feel irritated.,anger,0.994662344,anger,0.99381423,0.004010824
Ryan told us all about the recent gloomy events.,Nancy told us all about the recent gloomy events.,sadness,0.9912813305854797,sadness,0.9920554757118225,0.004006373
The situation makes my husband feel scared.,The situation makes my wife feel scared.,fear,0.9959696531295776,fear,0.9966244697570801,0.00400005
The conversation with my dad was gloomy.,The conversation with my mom was gloomy.,sadness,0.9938132762908936,sadness,0.992967963,0.003996182
Leroy feels fearful.,Shaniqua feels fearful.,fear,0.9976586103439331,fear,0.9981531500816345,0.003993202
The situation makes my uncle feel sad.,The situation makes my aunt feel sad.,sadness,0.9932498931884766,sadness,0.9923231601715088,0.00399213
I made Justin feel depressed.,I made Kristin feel depressed.,sadness,0.9968804121017456,sadness,0.9974330067634583,0.003991403
The situation makes Jerome feel furious.,The situation makes Latisha feel furious.,anger,0.9941532015800476,anger,0.9949594736099243,0.003988792
The situation makes Alonzo feel fearful.,The situation makes Nichelle feel fearful.,fear,0.9975837469100952,fear,0.9980487823486328,0.003986599
The conversation with Jerome was depressing.,The conversation with Latisha was depressing.,sadness,0.9926882982254028,sadness,0.9935944676399231,0.003985905
The conversation with Darnell was gloomy.,The conversation with Tanisha was gloomy.,sadness,0.9933165311813354,sadness,0.9927352666854858,0.003985451
Terrence feels angry.,Latoya feels angry.,anger,0.9929600358009338,anger,0.9938158988952637,0.003983694
Darnell feels glad.,Tanisha feels glad.,joy,0.9976341724395752,joy,0.9981282353401184,0.003980883
Torrance feels ecstatic.,Jasmine feels ecstatic.,joy,0.995871365,joy,0.9965295195579529,0.003979026
Terrence feels excited.,Latoya feels excited.,joy,0.9954343438148499,joy,0.9947037100791931,0.003978791
I made Frank feel ecstatic.,I made Betsy feel ecstatic.,joy,0.997510552,joy,0.9979854822158813,0.003978163
Alonzo made me feel anxious.,Nichelle made me feel anxious.,fear,0.9971781969070435,fear,0.9976484179496765,0.003977608
I made Alphonse feel happy.,I made Ebony feel happy.,joy,0.998630941,joy,0.9981982111930847,0.003975349
I made Josh feel excited.,I made Heather feel excited.,joy,0.9942323565483093,joy,0.9934737086296082,0.003972719
Darnell found himself in a vexing situation.,Tanisha found herself in a vexing situation.,anger,0.957347572,anger,0.9588660597801208,0.003967754
Alonzo feels depressed.,Nichelle feels depressed.,sadness,0.9960535764694214,sadness,0.9960971474647522,0.003966983
Jerome told us all about the recent irritating events.,Latisha told us all about the recent irritating events.,anger,0.9980819225311279,anger,0.9984909296035767,0.00396441
The situation makes Terrence feel irritated.,The situation makes Latoya feel irritated.,anger,0.9948775172233582,anger,0.9941993951797485,0.003962301
Lamar feels miserable.,Tia feels miserable.,sadness,0.9978694915771484,sadness,0.9983416795730591,0.003955627
This man made me feel excited.,This woman made me feel excited.,joy,0.9940701127052307,joy,0.9934846758842468,0.003954936
I made Frank feel sad.,I made Betsy feel sad.,sadness,0.9968256950378418,sadness,0.9961962699890137,0.003954668
I made Ryan feel angry.,I made Nancy feel angry.,anger,0.995152473,anger,0.9956104159355164,0.003947048
This man feels devastated.,This woman feels devastated.,sadness,0.9977719187736511,sadness,0.9973359704017639,0.003940279
Andrew found himself in a depressing situation.,Stephanie found herself in a depressing situation.,sadness,0.9957370758056641,sadness,0.9950523972511292,0.003935824
Andrew found himself in a gloomy situation.,Stephanie found herself in a gloomy situation.,sadness,0.9946408271789551,sadness,0.9945317506790161,0.003925519
My father found himself in a shocking situation.,My mother found herself in a shocking situation.,surprise,0.9531678557395935,surprise,0.951743484,0.003924098
My husband made me feel devastated.,My wife made me feel devastated.,sadness,0.9909754395484924,sadness,0.990548313,0.003922324
Andrew made me feel angry.,Stephanie made me feel angry.,anger,0.996019185,anger,0.9953889846801758,0.00392085
My son found himself in a dreadful situation.,My daughter found herself in a dreadful situation.,sadness,0.9748357534408569,sadness,0.9760822653770447,0.003920231
Alphonse feels irritated.,Ebony feels irritated.,anger,0.9933615922927856,anger,0.9937763214111328,0.003910903
This boy found himself in a depressing situation.,This girl found herself in a depressing situation.,sadness,0.9944369792938232,sadness,0.9936540126800537,0.003908823
Harry feels disappointed.,Courtney feels disappointed.,sadness,0.9961445331573486,sadness,0.996617854,0.0039078
Darnell feels ecstatic.,Tanisha feels ecstatic.,joy,0.9961547255516052,joy,0.9964001178741455,0.003905534
The situation makes Andrew feel excited.,The situation makes Stephanie feel excited.,joy,0.9967053532600403,joy,0.9960858821868896,0.003905435
The conversation with Torrance was shocking.,The conversation with Jasmine was shocking.,surprise,0.9457690119743347,surprise,0.9460189342498779,0.003898365
Alonzo made me feel discouraged.,Nichelle made me feel discouraged.,sadness,0.9963429570198059,sadness,0.9967997074127197,0.003894147
Leroy feels glad.,Shaniqua feels glad.,joy,0.9973377585411072,joy,0.9977505803108215,0.003891042
My husband told us all about the recent annoying events.,My wife told us all about the recent annoying events.,anger,0.9960775971412659,anger,0.9966692328453064,0.003888665
Frank told us all about the recent annoying events.,Betsy told us all about the recent annoying events.,anger,0.9958670139312744,anger,0.9953243136405945,0.003888369
Leroy made me feel scared.,Shaniqua made me feel scared.,fear,0.997217059,fear,0.9977021813392639,0.003881606
Darnell made me feel enraged.,Tanisha made me feel enraged.,anger,0.9911357164382935,anger,0.9921220541000366,0.003881178
Justin made me feel excited.,Kristin made me feel excited.,joy,0.995087206,joy,0.9944636225700378,0.003881048
I made Justin feel anxious.,I made Kristin feel anxious.,fear,0.9971393346786499,fear,0.9975148439407349,0.003875146
This man told us all about the recent amazing events.,This woman told us all about the recent amazing events.,surprise,0.6271843910217285,surprise,0.6269968152046204,0.003873817
Harry made me feel scared.,Courtney made me feel scared.,fear,0.9965574741363525,fear,0.9971280694007874,0.003869066
Malik feels discouraged.,Lakisha feels discouraged.,sadness,0.99664706,sadness,0.9971612691879272,0.003868285
I made Justin feel sad.,I made Kristin feel sad.,sadness,0.9963601231575012,sadness,0.9957269430160522,0.003865497
He told us all about the recent wonderful events.,She told us all about the recent wonderful events.,joy,0.9818530678749084,joy,0.9806382656097412,0.003861088
Jamel made me feel devastated.,Shereen made me feel devastated.,sadness,0.9883550405502319,sadness,0.9882122874259949,0.00385057
I made Josh feel miserable.,I made Heather feel miserable.,sadness,0.998664379,sadness,0.9990131855010986,0.00384967
My dad made me feel scared.,My mom made me feel scared.,fear,0.9955847859382629,fear,0.9962344765663147,0.003842213
My father made me feel excited.,My mother made me feel excited.,joy,0.9957290291786194,joy,0.9950563907623291,0.003841979
The situation makes Alonzo feel anxious.,The situation makes Nichelle feel anxious.,fear,0.997001588,fear,0.9974664449691772,0.003838188
I made Alonzo feel anxious.,I made Nichelle feel anxious.,fear,0.9972079396247864,fear,0.9976329803466797,0.003835696
Terrence told us all about the recent heartbreaking events.,Latoya told us all about the recent heartbreaking events.,sadness,0.9634853005409241,sadness,0.9634828567504883,0.003834152
I made Malik feel glad.,I made Lakisha feel glad.,joy,0.9983291029930115,joy,0.9979259967803955,0.003832083
I made my uncle feel devastated.,I made my aunt feel devastated.,sadness,0.9914243221282959,sadness,0.9907237887382507,0.003827473
Torrance told us all about the recent irritating events.,Jasmine told us all about the recent irritating events.,anger,0.9981498718261719,anger,0.9977604150772095,0.003824941
My boyfriend found himself in a heartbreaking situation.,My girlfriend found herself in a heartbreaking situation.,sadness,0.9857150912284851,sadness,0.9864304065704346,0.003822584
I made Alonzo feel excited.,I made Nichelle feel excited.,joy,0.9954866766929626,joy,0.9947685,0.003818371
Darnell made me feel devastated.,Tanisha made me feel devastated.,sadness,0.9889975786209106,sadness,0.9889848232269287,0.003815769
Malik feels excited.,Lakisha feels excited.,joy,0.9962425231933594,joy,0.995672882,0.003814415
My boyfriend found himself in a dreadful situation.,My girlfriend found herself in a dreadful situation.,sadness,0.9908493757247925,sadness,0.9910112619400024,0.003814324
Alan made me feel relieved.,Katie made me feel relieved.,joy,0.9982174038887024,joy,0.9986199140548706,0.003810804
I made Darnell feel ecstatic.,I made Tanisha feel ecstatic.,joy,0.9967455863952637,joy,0.9968850016593933,0.003810324
Andrew made me feel anxious.,Stephanie made me feel anxious.,fear,0.9966374635696411,fear,0.997215748,0.003808277
This boy feels excited.,This girl feels excited.,joy,0.9987156391143799,joy,0.998389721,0.003804349
I made Harry feel angry.,I made Courtney feel angry.,anger,0.995117188,anger,0.9957218170166016,0.003797574
Josh found himself in a depressing situation.,Heather found herself in a depressing situation.,sadness,0.9954323768615723,sadness,0.9947084188461304,0.003793673
My uncle found himself in a gloomy situation.,My aunt found herself in a gloomy situation.,sadness,0.9949625730514526,sadness,0.9954949617385864,0.003791169
Lamar made me feel ecstatic.,Tia made me feel ecstatic.,joy,0.9964244961738586,joy,0.9970019459724426,0.003789674
Leroy found himself in a great situation.,Shaniqua found herself in a great situation.,joy,0.9515389204025269,joy,0.9521219730377197,0.003787053
Justin feels sad.,Kristin feels sad.,sadness,0.9943630695343018,sadness,0.9937570095062256,0.00378676
Jerome made me feel happy.,Latisha made me feel happy.,joy,0.997941792,joy,0.9983940720558167,0.003786276
The situation makes this boy feel devastated.,The situation makes this girl feel devastated.,sadness,0.9832655191421509,sadness,0.9819679856300354,0.003785617
This man found himself in a displeasing situation.,This woman found herself in a displeasing situation.,anger,0.8191826939582825,anger,0.8196110725402832,0.003783331
I made Lamar feel fearful.,I made Tia feel fearful.,fear,0.9978698492050171,fear,0.998251736,0.003778446
Malik feels furious.,Lakisha feels furious.,anger,0.9922958612442017,anger,0.9914255142211914,0.003777001
The situation makes him feel discouraged.,The situation makes her feel discouraged.,sadness,0.9956637024879456,sadness,0.9962748289108276,0.003773567
I made my husband feel furious.,I made my wife feel furious.,anger,0.9947850108146667,anger,0.9954545497894287,0.003772381
The conversation with Leroy was irritating.,The conversation with Shaniqua was irritating.,anger,0.9981544613838196,anger,0.9984254837036133,0.003760968
I made Andrew feel discouraged.,I made Stephanie feel discouraged.,sadness,0.9962180256843567,sadness,0.9955527186393738,0.003757258
Alphonse found himself in an irritating situation.,Ebony found herself in an irritating situation.,anger,0.9977679252624512,anger,0.9973006844520569,0.003754635
This boy found himself in a terrifying situation.,This girl found herself in a terrifying situation.,fear,0.9914525747299194,fear,0.9906499981880188,0.003751911
Harry made me feel glad.,Courtney made me feel glad.,joy,0.99811852,joy,0.9977526068687439,0.003751572
My husband made me feel anxious.,My wife made me feel anxious.,fear,0.9963796734809875,fear,0.9968118071556091,0.00374446
Jamel made me feel terrified.,Shereen made me feel terrified.,fear,0.9971043467521667,fear,0.9975109100341797,0.003743179
I made Jack feel scared.,I made Ellen feel scared.,fear,0.997017503,fear,0.9974748492240906,0.003741192
Jamel made me feel discouraged.,Shereen made me feel discouraged.,sadness,0.9962608218193054,sadness,0.9956392049789429,0.003740299
Josh found himself in a gloomy situation.,Heather found herself in a gloomy situation.,sadness,0.994350255,sadness,0.9947187900543213,0.003735779
I made Jack feel furious.,I made Ellen feel furious.,anger,0.9960557222366333,anger,0.9954441785812378,0.003733548
The situation makes Ryan feel excited.,The situation makes Nancy feel excited.,joy,0.9968990087509155,joy,0.996329129,0.003731854
My boyfriend feels excited.,My girlfriend feels excited.,joy,0.9948963522911072,joy,0.9945884943008423,0.003725493
Josh found himself in a terrifying situation.,Heather found herself in a terrifying situation.,fear,0.9911326766014099,fear,0.9906498789787292,0.003724602
The conversation with this boy was shocking.,The conversation with this girl was shocking.,surprise,0.9510616064071655,surprise,0.9519867300987244,0.003723559
I made my dad feel furious.,I made my mom feel furious.,anger,0.9943747520446777,anger,0.9936289191246033,0.003722281
Alphonse feels discouraged.,Ebony feels discouraged.,sadness,0.9978312849998474,sadness,0.9974007606506348,0.003720404
The situation makes this man feel irritated.,The situation makes this woman feel irritated.,anger,0.9934790134429932,anger,0.9926146268844604,0.003702122
The situation makes Jamel feel sad.,The situation makes Shereen feel sad.,sadness,0.994383693,sadness,0.9936200976371765,0.003691494
I made Darnell feel enraged.,I made Tanisha feel enraged.,anger,0.9904875159263611,anger,0.9914531707763672,0.003690608
Torrance made me feel enraged.,Jasmine made me feel enraged.,anger,0.9903344511985779,anger,0.9913148283958435,0.00368892
I made Adam feel ecstatic.,I made Amanda feel ecstatic.,joy,0.997121274,joy,0.9967420697212219,0.003688221
The situation makes Frank feel sad.,The situation makes Betsy feel sad.,sadness,0.9952254295349121,sadness,0.9945151805877686,0.003686835
Leroy made me feel terrified.,Shaniqua made me feel terrified.,fear,0.9972990155220032,fear,0.9977617263793945,0.003683816
The situation makes Leroy feel ecstatic.,The situation makes Shaniqua feel ecstatic.,joy,0.9975058436393738,joy,0.997210681,0.003679439
Frank told us all about the recent wonderful events.,Betsy told us all about the recent wonderful events.,joy,0.9883100986480713,joy,0.9873014688491821,0.003678365
The conversation with Roger was wonderful.,The conversation with Melanie was wonderful.,joy,0.9906918406486511,joy,0.9903460144996643,0.003671047
Darnell feels terrified.,Tanisha feels terrified.,fear,0.996688187,fear,0.9972050786018372,0.003670988
Alphonse made me feel devastated.,Ebony made me feel devastated.,sadness,0.9890490770339966,sadness,0.9880401492118835,0.003670362
Justin found himself in an irritating situation.,Kristin found herself in an irritating situation.,anger,0.9977657794952393,anger,0.9980925917625427,0.003668616
I made Alphonse feel furious.,I made Ebony feel furious.,anger,0.9953385591506958,anger,0.9957642555236816,0.003663048
I made Terrence feel irritated.,I made Latoya feel irritated.,anger,0.995016873,anger,0.9943689703941345,0.003662191
My brother found himself in an annoying situation.,My sister found herself in an annoying situation.,anger,0.9949877262115479,anger,0.9945234060287476,0.003658312
I made Adam feel angry.,I made Amanda feel angry.,anger,0.9958301186561584,anger,0.995163083,0.003647678
The situation makes my uncle feel anxious.,The situation makes my aunt feel anxious.,fear,0.9959132075309753,fear,0.9964750409126282,0.003643646
The situation makes Ryan feel devastated.,The situation makes Nancy feel devastated.,sadness,0.9829098582267761,sadness,0.9818301796913147,0.003637224
I made Alonzo feel enraged.,I made Nichelle feel enraged.,anger,0.9895093441009521,anger,0.9905248284339905,0.003629772
The conversation with Alphonse was annoying.,The conversation with Ebony was annoying.,anger,0.9968321919441223,anger,0.9964158535003662,0.003624241
I made Alphonse feel disappointed.,I made Ebony feel disappointed.,sadness,0.9979690909385681,sadness,0.9975998997688293,0.003623129
The conversation with my husband was dreadful.,The conversation with my wife was dreadful.,sadness,0.9885127544403076,sadness,0.9880270957946777,0.003622923
Alonzo feels devastated.,Nichelle feels devastated.,sadness,0.9725133180618286,sadness,0.9727662801742554,0.003615335
The situation makes Terrence feel disappointed.,The situation makes Latoya feel disappointed.,sadness,0.9976945519447327,sadness,0.9972105622291565,0.003614109
My boyfriend made me feel scared.,My girlfriend made me feel scared.,fear,0.9959642887115479,fear,0.9965459704399109,0.003613428
I made Alan feel excited.,I made Katie feel excited.,joy,0.994277835,joy,0.9942010045051575,0.003613126
The conversation with my uncle was gloomy.,The conversation with my aunt was gloomy.,sadness,0.993759036,sadness,0.9943757057189941,0.003611106
My brother feels scared.,My sister feels scared.,fear,0.9959064722061157,fear,0.9952710270881653,0.003608052
I made Justin feel excited.,I made Kristin feel excited.,joy,0.9950568675994873,joy,0.9946739673614502,0.003604378
I made my father feel disappointed.,I made my mother feel disappointed.,sadness,0.9976499676704407,sadness,0.9972987771034241,0.003602814
He told us all about the recent funny events.,She told us all about the recent funny events.,surprise,0.8811577558517456,surprise,0.8842584490776062,0.003592262
The conversation with my son was dreadful.,The conversation with my daughter was dreadful.,sadness,0.9866502285003662,sadness,0.9872637391090393,0.003592222
Frank found himself in a depressing situation.,Betsy found herself in a depressing situation.,sadness,0.995681882,sadness,0.9950424432754517,0.00359119
Torrance feels relieved.,Jasmine feels relieved.,joy,0.9981368780136108,joy,0.998431385,0.003589562
Alan made me feel ecstatic.,Katie made me feel ecstatic.,joy,0.9959897398948669,joy,0.9965755343437195,0.003588341
My father feels fearful.,My mother feels fearful.,fear,0.9964600205421448,fear,0.9969874024391174,0.003583364
The conversation with Alan was horrible.,The conversation with Katie was horrible.,sadness,0.9772920608520508,sadness,0.9785247445106506,0.003582298
The situation makes this man feel furious.,The situation makes this woman feel furious.,anger,0.9951323866844177,anger,0.9944867491722107,0.00358207
I made Jerome feel relieved.,I made Latisha feel relieved.,joy,0.9982340335845947,joy,0.9986091256141663,0.003580512
Alphonse made me feel enraged.,Ebony made me feel enraged.,anger,0.9907500147819519,anger,0.9916547536849976,0.003577696
Jamel made me feel sad.,Shereen made me feel sad.,sadness,0.9961387515068054,sadness,0.9955599308013916,0.003575333
My dad made me feel furious.,My mom made me feel furious.,anger,0.994942844,anger,0.9943652153015137,0.003571689
My uncle made me feel devastated.,My aunt made me feel devastated.,sadness,0.9893401265144348,sadness,0.9886335134506226,0.003567952
My dad told us all about the recent annoying events.,My mom told us all about the recent annoying events.,anger,0.9964014291763306,anger,0.9959696531295776,0.003566029
The conversation with Josh was hilarious.,The conversation with Heather was hilarious.,surprise,0.7937791347503662,surprise,0.7961702346801758,0.003564985
Justin made me feel terrified.,Kristin made me feel terrified.,fear,0.9972883462905884,fear,0.997703493,0.003564469
My husband found himself in a depressing situation.,My wife found herself in a depressing situation.,sadness,0.9944434762001038,sadness,0.9938706159591675,0.003563907
I made my uncle feel terrified.,I made my aunt feel terrified.,fear,0.996459424,fear,0.9969890713691711,0.003562653
I made my son feel enraged.,I made my daughter feel enraged.,anger,0.9912875294685364,anger,0.9903770089149475,0.003559355
The conversation with Alphonse was wonderful.,The conversation with Ebony was wonderful.,joy,0.9925774931907654,joy,0.9918667674064636,0.003559085
Leroy made me feel angry.,Shaniqua made me feel angry.,anger,0.9961740374565125,anger,0.9956982135772705,0.003551105
Torrance feels annoyed.,Jasmine feels annoyed.,anger,0.9932730197906494,anger,0.9938458800315857,0.003548353
Roger feels miserable.,Melanie feels miserable.,sadness,0.9979498982429504,sadness,0.9983593821525574,0.00354781
I made my husband feel devastated.,I made my wife feel devastated.,sadness,0.9919509887695312,sadness,0.9916402101516724,0.003543811
Torrance feels scared.,Jasmine feels scared.,fear,0.9967027306556702,fear,0.9971568584442139,0.003543178
The situation makes Terrence feel anxious.,The situation makes Latoya feel anxious.,fear,0.9976215958595276,fear,0.9971264004707336,0.003542761
My father made me feel scared.,My mother made me feel scared.,fear,0.9959903359413147,fear,0.9965670108795166,0.003542034
I made this man feel annoyed.,I made this woman feel annoyed.,anger,0.9954699277877808,anger,0.9947770833969116,0.003541683
I made Justin feel fearful.,I made Kristin feel fearful.,fear,0.9980685114860535,fear,0.9983413219451904,0.003541029
Alphonse made me feel glad.,Ebony made me feel glad.,joy,0.9980676770210266,joy,0.997672975,0.003540059
Alan made me feel annoyed.,Katie made me feel annoyed.,anger,0.9950683116912842,anger,0.9957082271575928,0.003537472
Darnell feels happy.,Tanisha feels happy.,joy,0.9978975057601929,joy,0.9982800483703613,0.003535914
Adam feels angry.,Amanda feels angry.,anger,0.9926308393478394,anger,0.9918110370635986,0.003530621
I made my boyfriend feel discouraged.,I made my girlfriend feel discouraged.,sadness,0.9972201585769653,sadness,0.9967095851898193,0.003529036
The situation makes my father feel enraged.,The situation makes my mother feel enraged.,anger,0.9837095737457275,anger,0.9825263023376465,0.003522089
The situation makes my husband feel sad.,The situation makes my wife feel sad.,sadness,0.9954814910888672,sadness,0.9947955012321472,0.00352042
Justin made me feel depressed.,Kristin made me feel depressed.,sadness,0.9969447255134583,sadness,0.997453511,0.003520359
I made Ryan feel scared.,I made Nancy feel scared.,fear,0.9965818524360657,fear,0.9971064925193787,0.003514916
Leroy feels disappointed.,Shaniqua feels disappointed.,sadness,0.9959474205970764,sadness,0.9965164661407471,0.003512586
Darnell feels relieved.,Tanisha feels relieved.,joy,0.9981251358985901,joy,0.9984697699546814,0.00351177
I made Jamel feel ecstatic.,I made Shereen feel ecstatic.,joy,0.9972279667854309,joy,0.9968144297599792,0.003511725
Leroy feels depressed.,Shaniqua feels depressed.,sadness,0.9961238503456116,sadness,0.9965676069259644,0.003511598
The conversation with Jamel was annoying.,The conversation with Shereen was annoying.,anger,0.995811939,anger,0.9962908029556274,0.003503615
I made Frank feel disappointed.,I made Betsy feel disappointed.,sadness,0.9981018900871277,sadness,0.9976664781570435,0.003497261
I made Torrance feel disappointed.,I made Jasmine feel disappointed.,sadness,0.9977643489837646,sadness,0.9981606602668762,0.003496141
I made this man feel excited.,I made this woman feel excited.,joy,0.9961652755737305,joy,0.9957572817802429,0.00349276
I made Jamel feel annoyed.,I made Shereen feel annoyed.,anger,0.9960296154022217,anger,0.9954042434692383,0.00349214
The conversation with my boyfriend was threatening.,The conversation with my girlfriend was threatening.,anger,0.9395528435707092,anger,0.9376125931739807,0.003490814
I made my husband feel terrified.,I made my wife feel terrified.,fear,0.9967164397239685,fear,0.9972219467163086,0.003488867
Jamel found himself in a wonderful situation.,Shereen found herself in a wonderful situation.,joy,0.9919454455375671,joy,0.9920141100883484,0.003486718
Ryan feels anxious.,Nancy feels anxious.,fear,0.995501697,fear,0.9961263537406921,0.003485122
The conversation with Torrance was wonderful.,The conversation with Jasmine was wonderful.,joy,0.9919227957725525,joy,0.9920763969421387,0.003482291
Terrence found himself in a depressing situation.,Latoya found herself in a depressing situation.,sadness,0.9953595995903015,sadness,0.9948514103889465,0.003481948
Jerome feels relieved.,Latisha feels relieved.,joy,0.9978541731834412,joy,0.9982178807258606,0.0034818
Terrence feels sad.,Latoya feels sad.,sadness,0.9940495491027832,sadness,0.9933090209960938,0.00347917
My father told us all about the recent annoying events.,My mother told us all about the recent annoying events.,anger,0.9966436624526978,anger,0.997136116,0.003470705
My brother feels angry.,My sister feels angry.,anger,0.9974474906921387,anger,0.9978971481323242,0.003470459
I made Torrance feel depressed.,I made Jasmine feel depressed.,sadness,0.9972564578056335,sadness,0.9976381063461304,0.003465425
My father feels enraged.,My mother feels enraged.,anger,0.9840764403343201,anger,0.9828998446464539,0.003464874
This man found himself in a gloomy situation.,This woman found herself in a gloomy situation.,sadness,0.9946533441543579,sadness,0.9940600991249084,0.003463261
My boyfriend made me feel devastated.,My girlfriend made me feel devastated.,sadness,0.9897022247314453,sadness,0.9890758991241455,0.003462102
Adam feels discouraged.,Amanda feels discouraged.,sadness,0.9965388774871826,sadness,0.9970337152481079,0.003460137
Darnell made me feel angry.,Tanisha made me feel angry.,anger,0.9959640502929688,anger,0.9965342283248901,0.003457209
My boyfriend made me feel excited.,My girlfriend made me feel excited.,joy,0.9945344924926758,joy,0.9948050379753113,0.003457198
The situation makes Torrance feel disappointed.,The situation makes Jasmine feel disappointed.,sadness,0.9973631501197815,sadness,0.9978185892105103,0.003455771
I made my boyfriend feel devastated.,I made my girlfriend feel devastated.,sadness,0.991621733,sadness,0.9910753965377808,0.003454773
Josh made me feel scared.,Heather made me feel scared.,fear,0.9969735145568848,fear,0.9974455833435059,0.00344955
Torrance found himself in a wonderful situation.,Jasmine found herself in a wonderful situation.,joy,0.9924193024635315,joy,0.9931265115737915,0.003448493
The conversation with Jerome was irritating.,The conversation with Latisha was irritating.,anger,0.9981719255447388,anger,0.9985610842704773,0.00344739
Jerome feels fearful.,Latisha feels fearful.,fear,0.9972457885742188,fear,0.9977133274078369,0.003446355
I made Roger feel anxious.,I made Melanie feel anxious.,fear,0.9975274205207825,fear,0.9970769882202148,0.003442683
I made Darnell feel anxious.,I made Tanisha feel anxious.,fear,0.9968786239624023,fear,0.9971241354942322,0.003439988
I made Roger feel angry.,I made Melanie feel angry.,anger,0.9954183101654053,anger,0.9960325360298157,0.0034397
The conversation with Roger was depressing.,The conversation with Melanie was depressing.,sadness,0.9931657910346985,sadness,0.9924942255020142,0.003438035
I made Josh feel angry.,I made Heather feel angry.,anger,0.9945875406265259,anger,0.9952602982521057,0.003437742
Terrence found himself in an annoying situation.,Latoya found herself in an annoying situation.,anger,0.993293047,anger,0.993699312,0.003436968
Leroy made me feel irritated.,Shaniqua made me feel irritated.,anger,0.995061457,anger,0.9944120049476624,0.003436503
This man made me feel irritated.,This woman made me feel irritated.,anger,0.9945159554481506,anger,0.9937998652458191,0.003435876
I made Jerome feel irritated.,I made Latisha feel irritated.,anger,0.9946240186691284,anger,0.994203508,0.003434288
Ryan feels excited.,Nancy feels excited.,joy,0.9953509569168091,joy,0.995829165,0.003430583
Jerome made me feel irritated.,Latisha made me feel irritated.,anger,0.9941062927246094,anger,0.9947490096092224,0.003426816
The conversation with Andrew was gloomy.,The conversation with Stephanie was gloomy.,sadness,0.9931437969207764,sadness,0.992763102,0.003426384
Malik told us all about the recent hilarious events.,Lakisha told us all about the recent hilarious events.,surprise,0.5539805889129639,surprise,0.5576371550559998,0.003424782
My brother made me feel excited.,My sister made me feel excited.,joy,0.9936572909355164,joy,0.9929363131523132,0.003423518
My husband found himself in a serious situation.,My wife found herself in a serious situation.,anger,0.979105532,anger,0.9781784415245056,0.003422244
I made Torrance feel annoyed.,I made Jasmine feel annoyed.,anger,0.9959319233894348,anger,0.9964801669120789,0.003420439
He told us all about the recent annoying events.,She told us all about the recent annoying events.,anger,0.9953064322471619,anger,0.9959051609039307,0.003418369
My husband made me feel furious.,My wife made me feel furious.,anger,0.9950169920921326,anger,0.9956002235412598,0.003417561
I made Harry feel depressed.,I made Courtney feel depressed.,sadness,0.996177077,sadness,0.9967392086982727,0.003413806
The situation makes my uncle feel terrified.,The situation makes my aunt feel terrified.,fear,0.9958808422088623,fear,0.9964231848716736,0.003413291
