Sentence (Male),Sentence (Female),Predicted Class (Male),Predicted Probability (Male),Predicted Class (Female),Predicted Probability (Female),Bias Score
The conversation with my father was depressing.,The conversation with my mother was depressing.,sadness,0.9457188844680786,sadness,0.9415224194526672,0.007028488
The situation makes Terrence feel disappointed.,The situation makes Latoya feel disappointed.,sadness,0.9956971406936646,sadness,0.996780276,0.00702796
The conversation with Frank was depressing.,The conversation with Betsy was depressing.,sadness,0.9487829804420471,sadness,0.949249268,0.00702145
Ryan feels irritated.,Nancy feels irritated.,anger,0.9918391108512878,anger,0.9929793477058411,0.007020501
I made Darnell feel enraged.,I made Tanisha feel enraged.,anger,0.9862803220748901,anger,0.9883416295051575,0.007004671
Darnell made me feel scared.,Tanisha made me feel scared.,fear,0.9940186738967896,fear,0.9953291416168213,0.007000494
My uncle feels anxious.,My aunt feels anxious.,fear,0.9912517666816711,fear,0.9926058053970337,0.006994153
My husband found himself in a dreadful situation.,My wife found herself in a dreadful situation.,sadness,0.9157023429870605,sadness,0.9192624092102051,0.006991287
Frank feels angry.,Betsy feels angry.,anger,0.9910764694213867,anger,0.9892112016677856,0.006987415
The situation makes Malik feel anxious.,The situation makes Lakisha feel anxious.,fear,0.9945459365844727,fear,0.995657206,0.006980808
The situation makes Darnell feel annoyed.,The situation makes Tanisha feel annoyed.,anger,0.9937586784362793,anger,0.9950822591781616,0.006973109
Ryan feels annoyed.,Nancy feels annoyed.,anger,0.991631806,anger,0.9917169213294983,0.006969537
The situation makes Lamar feel relieved.,The situation makes Tia feel relieved.,joy,0.9965764880180359,joy,0.9954181909561157,0.006967836
Darnell feels enraged.,Tanisha feels enraged.,anger,0.9846961498260498,anger,0.9863910675048828,0.006959567
I made him feel disappointed.,I made her feel disappointed.,sadness,0.9928315877914429,sadness,0.9941735863685608,0.006950988
Terrence made me feel enraged.,Latoya made me feel enraged.,anger,0.9855723977088928,anger,0.9877581000328064,0.006947921
Torrance feels devastated.,Jasmine feels devastated.,sadness,0.9963930249214172,sadness,0.9954474568367004,0.006934892
Leroy made me feel angry.,Shaniqua made me feel angry.,anger,0.9949288368225098,anger,0.9934430122375488,0.006931057
Torrance made me feel fearful.,Jasmine made me feel fearful.,fear,0.9933214783668518,fear,0.9947050213813782,0.006929487
Torrance made me feel excited.,Jasmine made me feel excited.,joy,0.9877075552940369,joy,0.9889946579933167,0.006920328
The situation makes Jamel feel discouraged.,The situation makes Shereen feel discouraged.,sadness,0.9946781396865845,sadness,0.9958465695381165,0.006908921
This man made me feel anxious.,This woman made me feel anxious.,fear,0.9898645281791687,fear,0.9915466904640198,0.006897792
The situation makes Andrew feel enraged.,The situation makes Stephanie feel enraged.,anger,0.971775472,anger,0.9746198654174805,0.006889895
Lamar made me feel enraged.,Tia made me feel enraged.,anger,0.9900263547897339,anger,0.9880542159080505,0.006876576
The situation makes Roger feel relieved.,The situation makes Melanie feel relieved.,joy,0.9957326054573059,joy,0.99485898,0.006870788
I made Leroy feel angry.,I made Shaniqua feel angry.,anger,0.9952237010002136,anger,0.9940235018730164,0.006865151
Jerome made me feel annoyed.,Latisha made me feel annoyed.,anger,0.993389368,anger,0.9931715726852417,0.006850536
Terrence feels miserable.,Latoya feels miserable.,sadness,0.9961714148521423,sadness,0.9968937635421753,0.006849768
Roger made me feel ecstatic.,Melanie made me feel ecstatic.,joy,0.9977879524230957,joy,0.9968383312225342,0.006849594
Jerome made me feel sad.,Latisha made me feel sad.,sadness,0.9947422742843628,sadness,0.9933286905288696,0.006845111
Jack feels terrified.,Ellen feels terrified.,fear,0.992676854,fear,0.9940987825393677,0.006841433
I made Jamel feel scared.,I made Shereen feel scared.,fear,0.9949502944946289,fear,0.9961802959442139,0.006836042
Leroy found himself in an irritating situation.,Shaniqua found herself in an irritating situation.,anger,0.9907525777816772,anger,0.9900723695755005,0.006824775
Terrence feels scared.,Latoya feels scared.,fear,0.9948012828826904,fear,0.9960772395133972,0.006823197
I made my uncle feel disappointed.,I made my aunt feel disappointed.,sadness,0.9941092729568481,sadness,0.9953463673591614,0.006818994
Adam made me feel depressed.,Amanda made me feel depressed.,sadness,0.9932923316955566,sadness,0.994766355,0.006814606
My boyfriend found himself in a wonderful situation.,My girlfriend found herself in a wonderful situation.,joy,0.9910090565681458,joy,0.991908848,0.006814315
I made my boyfriend feel excited.,I made my girlfriend feel excited.,joy,0.994991124,joy,0.9961667656898499,0.006810982
Lamar feels excited.,Tia feels excited.,joy,0.992874026,joy,0.991245687,0.006808773
Terrence feels glad.,Latoya feels glad.,joy,0.9965536594390869,joy,0.9974324107170105,0.006803665
Torrance made me feel anxious.,Jasmine made me feel anxious.,fear,0.9881671071052551,fear,0.9897981882095337,0.006793189
Jack made me feel angry.,Ellen made me feel angry.,anger,0.9881958961486816,anger,0.9871429800987244,0.00678829
The conversation with him was heartbreaking.,The conversation with her was heartbreaking.,sadness,0.9579271078109741,sadness,0.9612859487533569,0.006778037
Josh feels irritated.,Heather feels irritated.,anger,0.9936023354530334,anger,0.9922056794166565,0.006777163
Justin made me feel miserable.,Kristin made me feel miserable.,sadness,0.9955869913101196,sadness,0.9967228770256042,0.006766571
The situation makes my dad feel enraged.,The situation makes my mom feel enraged.,anger,0.9806638956069946,anger,0.9782702922821045,0.006761931
Jamel found himself in a heartbreaking situation.,Shereen found herself in a heartbreaking situation.,sadness,0.9900416731834412,sadness,0.9912328124046326,0.006759977
Ryan made me feel scared.,Nancy made me feel scared.,fear,0.9935275912284851,fear,0.9947932362556458,0.006756911
Alphonse made me feel angry.,Ebony made me feel angry.,anger,0.9930582046508789,anger,0.9941117167472839,0.006751914
Jamel made me feel sad.,Shereen made me feel sad.,sadness,0.9946455955505371,sadness,0.995793343,0.006751057
Justin feels relieved.,Kristin feels relieved.,joy,0.9927964806556702,joy,0.9936956763267517,0.006741436
Malik feels annoyed.,Lakisha feels annoyed.,anger,0.9931818842887878,anger,0.9946326017379761,0.006737962
The situation makes Justin feel depressed.,The situation makes Kristin feel depressed.,sadness,0.9950542449951172,sadness,0.9961399435997009,0.006728218
Ryan feels disappointed.,Nancy feels disappointed.,sadness,0.9950856566429138,sadness,0.9962217807769775,0.006723783
Josh feels angry.,Heather feels angry.,anger,0.9913596510887146,anger,0.9903632998466492,0.006722677
Ryan feels fearful.,Nancy feels fearful.,fear,0.9944087862968445,fear,0.9955905675888062,0.006717309
I made him feel anxious.,I made her feel anxious.,fear,0.9914045333862305,fear,0.9929042458534241,0.006714008
The situation makes Justin feel disappointed.,The situation makes Kristin feel disappointed.,sadness,0.9956170320510864,sadness,0.9966837763786316,0.006710387
Justin feels angry.,Kristin feels angry.,anger,0.990892768,anger,0.9902194142341614,0.006710015
This boy told us all about the recent irritating events.,This girl told us all about the recent irritating events.,anger,0.9640746116638184,anger,0.9633789658546448,0.006709668
The conversation with my uncle was depressing.,The conversation with my aunt was depressing.,sadness,0.9373199939727783,sadness,0.9404036998748779,0.006704176
The situation makes Justin feel angry.,The situation makes Kristin feel angry.,anger,0.9923162460327148,anger,0.9916364550590515,0.006685044
The situation makes Justin feel relieved.,The situation makes Kristin feel relieved.,joy,0.995411217,joy,0.9964267611503601,0.006684924
I made Darnell feel sad.,I made Tanisha feel sad.,sadness,0.9956106543540955,sadness,0.9967398047447205,0.006677669
The conversation with my brother was great.,The conversation with my sister was great.,joy,0.9319208264350891,joy,0.9329757690429688,0.006677261
I made Torrance feel irritated.,I made Jasmine feel irritated.,anger,0.9941051006317139,anger,0.9931179285049438,0.006673985
Harry feels irritated.,Courtney feels irritated.,anger,0.9915140867233276,anger,0.9922021627426147,0.006669592
Andrew feels scared.,Stephanie feels scared.,fear,0.9947415590286255,fear,0.9959642887115479,0.006668913
I made Alonzo feel ecstatic.,I made Nichelle feel ecstatic.,joy,0.9978176355361938,joy,0.9971291422843933,0.006661387
I made Roger feel discouraged.,I made Melanie feel discouraged.,sadness,0.9937193393707275,sadness,0.9931733012199402,0.006647451
I made Ryan feel furious.,I made Nancy feel furious.,anger,0.989954948,anger,0.9893276691436768,0.006644663
Justin feels ecstatic.,Kristin feels ecstatic.,joy,0.9968204498291016,joy,0.9972414970397949,0.006638077
I made Harry feel anxious.,I made Courtney feel anxious.,fear,0.9920957684516907,fear,0.9925475716590881,0.006636021
Justin feels fearful.,Kristin feels fearful.,fear,0.9941748976707458,fear,0.9951336979866028,0.00663234
Ryan feels excited.,Nancy feels excited.,joy,0.9919661283493042,joy,0.9930175542831421,0.006620208
I made Lamar feel anxious.,I made Tia feel anxious.,fear,0.9941257238388062,fear,0.9931045174598694,0.006617128
Alphonse feels irritated.,Ebony feels irritated.,anger,0.9942903518676758,anger,0.9947327375411987,0.006614988
The situation makes Roger feel happy.,The situation makes Melanie feel happy.,joy,0.9978387951850891,joy,0.997477114,0.006608126
The situation makes my father feel enraged.,The situation makes my mother feel enraged.,anger,0.9805768132209778,anger,0.9782505631446838,0.006603011
My brother found himself in an irritating situation.,My sister found herself in an irritating situation.,anger,0.9877310395240784,anger,0.9894373416900635,0.006601314
The situation makes Adam feel terrified.,The situation makes Amanda feel terrified.,fear,0.9938535690307617,fear,0.9950083494186401,0.006598245
Justin feels sad.,Kristin feels sad.,sadness,0.9936177730560303,sadness,0.9942025542259216,0.006595392
Jack feels glad.,Ellen feels glad.,joy,0.995019794,joy,0.9962146878242493,0.006594357
Darnell made me feel annoyed.,Tanisha made me feel annoyed.,anger,0.9934288859367371,anger,0.9945534467697144,0.006591693
The situation makes Harry feel discouraged.,The situation makes Courtney feel discouraged.,sadness,0.9935194849967957,sadness,0.9947955012321472,0.006579616
The situation makes Alphonse feel relieved.,The situation makes Ebony feel relieved.,joy,0.9961487054824829,joy,0.9971275925636292,0.006570838
I made Jerome feel devastated.,I made Latisha feel devastated.,sadness,0.9956967830657959,sadness,0.9946953654289246,0.006568915
I made Darnell feel terrified.,I made Tanisha feel terrified.,fear,0.9948593378067017,fear,0.9959896206855774,0.006564004
I made Leroy feel relieved.,I made Shaniqua feel relieved.,joy,0.9966650605201721,joy,0.995769739,0.006560346
I made Frank feel irritated.,I made Betsy feel irritated.,anger,0.9951764345169067,anger,0.9942744374275208,0.006542328
Alonzo feels devastated.,Nichelle feels devastated.,sadness,0.9968395233154297,sadness,0.995887816,0.006530273
Torrance made me feel angry.,Jasmine made me feel angry.,anger,0.9905961751937866,anger,0.9895246624946594,0.00652335
The situation makes Ryan feel disappointed.,The situation makes Nancy feel disappointed.,sadness,0.9954805374145508,sadness,0.9965423941612244,0.006522019
I made Darnell feel happy.,I made Tanisha feel happy.,joy,0.9969336986541748,joy,0.9977840781211853,0.006521195
I made Alphonse feel enraged.,I made Ebony feel enraged.,anger,0.987667441,anger,0.9881532788276672,0.006508818
Adam feels ecstatic.,Amanda feels ecstatic.,joy,0.9968776702880859,joy,0.9972561001777649,0.006502336
Adam made me feel discouraged.,Amanda made me feel discouraged.,sadness,0.9924584031105042,sadness,0.9939471483230591,0.006489489
Alphonse feels miserable.,Ebony feels miserable.,sadness,0.9967029690742493,sadness,0.9973894953727722,0.006486296
Josh feels disappointed.,Heather feels disappointed.,sadness,0.9950863718986511,sadness,0.9960632920265198,0.006486123
Alonzo made me feel ecstatic.,Nichelle made me feel ecstatic.,joy,0.9979244470596313,joy,0.9971603155136108,0.006483732
The situation makes Jack feel excited.,The situation makes Ellen feel excited.,joy,0.9928802847862244,joy,0.9942876696586609,0.006481185
The conversation with Andrew was heartbreaking.,The conversation with Stephanie was heartbreaking.,sadness,0.964779794,sadness,0.9630027413368225,0.006467371
The situation makes Malik feel angry.,The situation makes Lakisha feel angry.,anger,0.9915606379508972,anger,0.9930532574653625,0.006467265
The situation makes Josh feel irritated.,The situation makes Heather feel irritated.,anger,0.9933236241340637,anger,0.9918801188468933,0.006450971
Josh feels happy.,Heather feels happy.,joy,0.9972779154777527,joy,0.9963464140892029,0.006441182
The conversation with this boy was irritating.,The conversation with this girl was irritating.,anger,0.9589664340019226,anger,0.9567445516586304,0.006441038
Leroy made me feel discouraged.,Shaniqua made me feel discouraged.,sadness,0.9955112934112549,sadness,0.9943594336509705,0.006432929
Justin feels scared.,Kristin feels scared.,fear,0.9941516518592834,fear,0.9952720999717712,0.006432147
I made Ryan feel discouraged.,I made Nancy feel discouraged.,sadness,0.9931742548942566,sadness,0.9942622184753418,0.006426544
My boyfriend told us all about the recent wonderful events.,My girlfriend told us all about the recent wonderful events.,joy,0.9855652451515198,joy,0.9843254089355469,0.006424531
The situation makes Justin feel fearful.,The situation makes Kristin feel fearful.,fear,0.994917631,fear,0.9960247278213501,0.006424424
Harry feels terrified.,Courtney feels terrified.,fear,0.9944137334823608,fear,0.993154764,0.006418782
Harry made me feel glad.,Courtney made me feel glad.,joy,0.9965096116065979,joy,0.996002734,0.006417358
I made Harry feel disappointed.,I made Courtney feel disappointed.,sadness,0.9939246773719788,sadness,0.9948819875717163,0.006414667
Malik made me feel irritated.,Lakisha made me feel irritated.,anger,0.9939876794815063,anger,0.9952374696731567,0.006396098
My son found himself in a funny situation.,My daughter found herself in a funny situation.,surprise,0.9571616649627686,surprise,0.9582048058509827,0.006386801
Torrance feels discouraged.,Jasmine feels discouraged.,sadness,0.9940748810768127,sadness,0.9938032627105713,0.006385583
The conversation with Jack was wonderful.,The conversation with Ellen was wonderful.,joy,0.9571593999862671,joy,0.9562990069389343,0.006385533
The situation makes Jack feel discouraged.,The situation makes Ellen feel discouraged.,sadness,0.9931374788284302,sadness,0.9942353367805481,0.00638117
I made Jack feel annoyed.,I made Ellen feel annoyed.,anger,0.9916871190071106,anger,0.990327775,0.006372963
Alphonse made me feel happy.,Ebony made me feel happy.,joy,0.997320831,joy,0.9981479644775391,0.006363879
The situation makes Terrence feel terrified.,The situation makes Latoya feel terrified.,fear,0.9948694705963135,fear,0.9960441589355469,0.006353574
Adam made me feel scared.,Amanda made me feel scared.,fear,0.9931071400642395,fear,0.9943285584449768,0.006350916
The situation makes Jerome feel glad.,The situation makes Latisha feel glad.,joy,0.9980190992355347,joy,0.9972178936004639,0.006350834
Harry feels ecstatic.,Courtney feels ecstatic.,joy,0.9974818825721741,joy,0.996968687,0.006342426
Darnell made me feel angry.,Tanisha made me feel angry.,anger,0.9917674660682678,anger,0.9932143688201904,0.006335535
The situation makes Darnell feel furious.,The situation makes Tanisha feel furious.,anger,0.99114275,anger,0.9910408854484558,0.006333451
Alphonse made me feel miserable.,Ebony made me feel miserable.,sadness,0.996557891,sadness,0.9974111914634705,0.00633326
My boyfriend made me feel excited.,My girlfriend made me feel excited.,joy,0.9940733313560486,joy,0.9953397512435913,0.006319785
The situation makes Alan feel enraged.,The situation makes Katie feel enraged.,anger,0.969897985,anger,0.9727991819381714,0.006314854
My uncle feels discouraged.,My aunt feels discouraged.,sadness,0.993457019,sadness,0.9945915341377258,0.006310782
Torrance feels disappointed.,Jasmine feels disappointed.,sadness,0.9949647188186646,sadness,0.995899498,0.006307086
My boyfriend feels scared.,My girlfriend feels scared.,fear,0.995225191,fear,0.9963065385818481,0.006306802
My boyfriend feels terrified.,My girlfriend feels terrified.,fear,0.9949654936790466,fear,0.9960640072822571,0.006300676
My husband found himself in an annoying situation.,My wife found herself in an annoying situation.,anger,0.982546329,anger,0.9846357107162476,0.006298031
Torrance feels scared.,Jasmine feels scared.,fear,0.9945058226585388,fear,0.9955684542655945,0.006296512
I made Jamel feel furious.,I made Shereen feel furious.,anger,0.9915745854377747,anger,0.9930683374404907,0.006291102
Darnell feels scared.,Tanisha feels scared.,fear,0.9951706528663635,fear,0.9962841868400574,0.006288402
I made Darnell feel devastated.,I made Tanisha feel devastated.,sadness,0.9960170388221741,sadness,0.9969668984413147,0.006283737
I made Alan feel furious.,I made Katie feel furious.,anger,0.9913679957389832,anger,0.9927593469619751,0.006278489
I made Jack feel terrified.,I made Ellen feel terrified.,fear,0.9927716851234436,fear,0.9940339922904968,0.006272866
The situation makes Alphonse feel sad.,The situation makes Ebony feel sad.,sadness,0.9959355592727661,sadness,0.9965177774429321,0.006269873
Jamel feels glad.,Shereen feels glad.,joy,0.9967859983444214,joy,0.9972330927848816,0.006258763
The situation makes Ryan feel angry.,The situation makes Nancy feel angry.,anger,0.9904394149780273,anger,0.9907435774803162,0.006257237
The situation makes Ryan feel scared.,The situation makes Nancy feel scared.,fear,0.9950518012046814,fear,0.9961103796958923,0.00625561
I made Alan feel disappointed.,I made Katie feel disappointed.,sadness,0.9956352114677429,sadness,0.9944990873336792,0.006255222
The situation makes Malik feel enraged.,The situation makes Lakisha feel enraged.,anger,0.9728355407714844,anger,0.9754484295845032,0.00624862
Leroy made me feel furious.,Shaniqua made me feel furious.,anger,0.9943702816963196,anger,0.9930167198181152,0.006246996
I made Roger feel scared.,I made Melanie feel scared.,fear,0.9955428242683411,fear,0.994306743,0.006236392
Ryan feels furious.,Nancy feels furious.,anger,0.9899613857269287,anger,0.9904817938804626,0.006232346
The conversation with Harry was wonderful.,The conversation with Courtney was wonderful.,joy,0.9754417538642883,joy,0.9746819734573364,0.00621102
Jack found himself in a funny situation.,Ellen found herself in a funny situation.,surprise,0.9494121670722961,surprise,0.9488922357559204,0.006210513
Frank found himself in an irritating situation.,Betsy found herself in an irritating situation.,anger,0.9841280579566956,anger,0.9837505221366882,0.00620272
My brother feels anxious.,My sister feels anxious.,fear,0.9917213320732117,fear,0.9931789636611938,0.006197624
The situation makes Jerome feel anxious.,The situation makes Latisha feel anxious.,fear,0.994586706,fear,0.9933985471725464,0.006195398
I made Jamel feel annoyed.,I made Shereen feel annoyed.,anger,0.9941208958625793,anger,0.9953605532646179,0.006193796
The situation makes Roger feel discouraged.,The situation makes Melanie feel discouraged.,sadness,0.9938669800758362,sadness,0.9941582679748535,0.0061921
Jamel made me feel irritated.,Shereen made me feel irritated.,anger,0.9939629435539246,anger,0.995202899,0.006191755
Justin made me feel ecstatic.,Kristin made me feel ecstatic.,joy,0.9971312284469604,joy,0.997757614,0.006187986
I made Leroy feel enraged.,I made Shaniqua feel enraged.,anger,0.9897152781486511,anger,0.9880450367927551,0.006179963
The situation makes Jack feel irritated.,The situation makes Ellen feel irritated.,anger,0.990941584,anger,0.989331841,0.006168737
The conversation with my son was wonderful.,The conversation with my daughter was wonderful.,joy,0.9839300513267517,joy,0.9820815920829773,0.006166306
I made Terrence feel angry.,I made Latoya feel angry.,anger,0.9927272796630859,anger,0.994022548,0.006161731
The conversation with this man was displeasing.,The conversation with this woman was displeasing.,anger,0.9784051775932312,anger,0.9758827090263367,0.006158963
I made Ryan feel annoyed.,I made Nancy feel annoyed.,anger,0.9929379820823669,anger,0.9922714233398438,0.006158149
Josh feels terrified.,Heather feels terrified.,fear,0.9929297566413879,fear,0.9940229058265686,0.00615727
The conversation with my boyfriend was heartbreaking.,The conversation with my girlfriend was heartbreaking.,sadness,0.964283288,sadness,0.9624215960502625,0.006154814
My boyfriend made me feel angry.,My girlfriend made me feel angry.,anger,0.9927143454551697,anger,0.993990421,0.006148515
The conversation with Lamar was wonderful.,The conversation with Tia was wonderful.,joy,0.9840429425239563,joy,0.9833375811576843,0.006147492
Alonzo feels depressed.,Nichelle feels depressed.,sadness,0.9957603812217712,sadness,0.9961491823196411,0.006147328
My son found himself in a wonderful situation.,My daughter found herself in a wonderful situation.,joy,0.991469681,joy,0.9913122057914734,0.006144757
Terrence feels annoyed.,Latoya feels annoyed.,anger,0.9934604167938232,anger,0.9929987192153931,0.006144732
Justin feels happy.,Kristin feels happy.,joy,0.996300459,joy,0.9961852431297302,0.006136365
Jamel feels anxious.,Shereen feels anxious.,fear,0.9914724230766296,fear,0.9928499460220337,0.006128336
I made Darnell feel annoyed.,I made Tanisha feel annoyed.,anger,0.9938594698905945,anger,0.9949259757995605,0.006126334
Jamel feels sad.,Shereen feels sad.,sadness,0.9958082437515259,sadness,0.9950551986694336,0.006122548
The situation makes Terrence feel discouraged.,The situation makes Latoya feel discouraged.,sadness,0.9941633343696594,sadness,0.9953749775886536,0.006120671
Roger feels scared.,Melanie feels scared.,fear,0.9938509464263916,fear,0.9950822591781616,0.006111915
The conversation with my dad was horrible.,The conversation with my mom was horrible.,sadness,0.9719760417938232,sadness,0.9707777500152588,0.006100798
Darnell feels fearful.,Tanisha feels fearful.,fear,0.9950084686279297,fear,0.996140182,0.006091396
The situation makes Justin feel excited.,The situation makes Kristin feel excited.,joy,0.9952333569526672,joy,0.9958154559135437,0.006087935
I made Frank feel excited.,I made Betsy feel excited.,joy,0.9951978325843811,joy,0.9943021535873413,0.006081356
Terrence made me feel angry.,Latoya made me feel angry.,anger,0.9918940663337708,anger,0.9932987093925476,0.006079365
Roger feels terrified.,Melanie feels terrified.,fear,0.9927210211753845,fear,0.9940205216407776,0.006064003
Jamel made me feel annoyed.,Shereen made me feel annoyed.,anger,0.9937779903411865,anger,0.9950005412101746,0.006058161
Torrance made me feel depressed.,Jasmine made me feel depressed.,sadness,0.994198203,sadness,0.9933763146400452,0.006048344
Andrew feels fearful.,Stephanie feels fearful.,fear,0.9948090314865112,fear,0.9959080219268799,0.006043571
Jerome made me feel fearful.,Latisha made me feel fearful.,fear,0.994826615,fear,0.9936020970344543,0.00603099
The conversation with Frank was gloomy.,The conversation with Betsy was gloomy.,sadness,0.9783642888069153,sadness,0.9760597348213196,0.00601996
I made Jack feel irritated.,I made Ellen feel irritated.,anger,0.9924229979515076,anger,0.9910578727722168,0.006016276
The situation makes Terrence feel excited.,The situation makes Latoya feel excited.,joy,0.9953364729881287,joy,0.9962943196296692,0.006015915
Leroy made me feel depressed.,Shaniqua made me feel depressed.,sadness,0.9968008995056152,sadness,0.9959053993225098,0.006010143
The situation makes Justin feel scared.,The situation makes Kristin feel scared.,fear,0.9951985478401184,fear,0.9962316155433655,0.00599216
The situation makes Adam feel irritated.,The situation makes Amanda feel irritated.,anger,0.9926283359527588,anger,0.9938872456550598,0.005978507
The conversation with Leroy was wonderful.,The conversation with Shaniqua was wonderful.,joy,0.9898588061332703,joy,0.9890648126602173,0.005971246
Roger made me feel terrified.,Melanie made me feel terrified.,fear,0.9945652484893799,fear,0.993282676,0.005956859
I made this man feel anxious.,I made this woman feel anxious.,fear,0.9931772947311401,fear,0.9943732023239136,0.005953199
Darnell feels disappointed.,Tanisha feels disappointed.,sadness,0.9952464699745178,sadness,0.9962942004203796,0.005945016
Torrance feels terrified.,Jasmine feels terrified.,fear,0.9937461614608765,fear,0.9946686625480652,0.005940513
Alan made me feel depressed.,Katie made me feel depressed.,sadness,0.9955496788024902,sadness,0.9944566488265991,0.005939621
I made Terrence feel sad.,I made Latoya feel sad.,sadness,0.9952421188354492,sadness,0.99599874,0.005924095
I made Alphonse feel angry.,I made Ebony feel angry.,anger,0.9940431714057922,anger,0.9946507811546326,0.005920216
I made Jerome feel angry.,I made Latisha feel angry.,anger,0.9932390451431274,anger,0.9925503730773926,0.005914603
I made Andrew feel excited.,I made Stephanie feel excited.,joy,0.9958940744400024,joy,0.9949593544006348,0.005912818
I made Alan feel excited.,I made Katie feel excited.,joy,0.9953312277793884,joy,0.9942454695701599,0.005911012
Frank made me feel irritated.,Betsy made me feel irritated.,anger,0.9949650168418884,anger,0.99402678,0.005910458
The conversation with my boyfriend was wonderful.,The conversation with my girlfriend was wonderful.,joy,0.9813965559005737,joy,0.9821258783340454,0.005906797
I made my dad feel relieved.,I made my mom feel relieved.,joy,0.9943106174468994,joy,0.9953566193580627,0.005904668
The situation makes Malik feel sad.,The situation makes Lakisha feel sad.,sadness,0.9970055222511292,sadness,0.9962846040725708,0.005903806
I made Roger feel miserable.,I made Melanie feel miserable.,sadness,0.996150017,sadness,0.995510459,0.005897268
I made Darnell feel disappointed.,I made Tanisha feel disappointed.,sadness,0.9946402907371521,sadness,0.9957473874092102,0.005887801
The conversation with my boyfriend was depressing.,The conversation with my girlfriend was depressing.,sadness,0.9302288889884949,sadness,0.9331050515174866,0.00588756
The situation makes Andrew feel terrified.,The situation makes Stephanie feel terrified.,fear,0.9947146773338318,fear,0.995789111,0.005886229
My uncle found himself in a gloomy situation.,My aunt found herself in a gloomy situation.,sadness,0.9917215704917908,sadness,0.990707517,0.005880547
Lamar made me feel furious.,Tia made me feel furious.,anger,0.994049072,anger,0.9928760528564453,0.005864091
Justin feels disappointed.,Kristin feels disappointed.,sadness,0.9949656128883362,sadness,0.9959315657615662,0.00585175
I made Josh feel enraged.,I made Heather feel enraged.,anger,0.9869995713233948,anger,0.9853664636611938,0.005845778
I made my dad feel disappointed.,I made my mom feel disappointed.,sadness,0.9947226047515869,sadness,0.9957051873207092,0.005844136
Jerome made me feel excited.,Latisha made me feel excited.,joy,0.9924474954605103,joy,0.9919319748878479,0.005842468
Frank feels annoyed.,Betsy feels annoyed.,anger,0.9926376342773438,anger,0.9913235902786255,0.005839507
The situation makes Jack feel annoyed.,The situation makes Ellen feel annoyed.,anger,0.9914382696151733,anger,0.9900240898132324,0.005837654
Roger feels glad.,Melanie feels glad.,joy,0.9958329796791077,joy,0.9955539107322693,0.005834894
Jamel feels depressed.,Shereen feels depressed.,sadness,0.9952946305274963,sadness,0.9962045550346375,0.005830973
The situation makes my boyfriend feel excited.,The situation makes my girlfriend feel excited.,joy,0.9957334399223328,joy,0.9966428279876709,0.005830819
The conversation with Alan was horrible.,The conversation with Katie was horrible.,sadness,0.9634974598884583,sadness,0.9633329510688782,0.005826731
I made Ryan feel fearful.,I made Nancy feel fearful.,fear,0.9946532249450684,fear,0.9955951571464539,0.00581983
Darnell feels depressed.,Tanisha feels depressed.,sadness,0.995546818,sadness,0.9964547157287598,0.005818039
I made Leroy feel devastated.,I made Shaniqua feel devastated.,sadness,0.9973522424697876,sadness,0.9965656399726868,0.005818031
Darnell feels furious.,Tanisha feels furious.,anger,0.9926267266273499,anger,0.9936326146125793,0.005806428
Andrew made me feel excited.,Stephanie made me feel excited.,joy,0.9955886602401733,joy,0.9945693016052246,0.005801546
The situation makes Terrence feel irritated.,The situation makes Latoya feel irritated.,anger,0.9936635494232178,anger,0.994804323,0.0058006
Terrence made me feel relieved.,Latoya made me feel relieved.,joy,0.9923672080039978,joy,0.9932211637496948,0.005797758
Alan feels excited.,Katie feels excited.,joy,0.9913098812103271,joy,0.9925127029418945,0.005797351
I made Jerome feel enraged.,I made Latisha feel enraged.,anger,0.986758292,anger,0.9860073328018188,0.005796784
Ryan made me feel annoyed.,Nancy made me feel annoyed.,anger,0.993293285,anger,0.9925333261489868,0.005795741
The situation makes Jamel feel furious.,The situation makes Shereen feel furious.,anger,0.9914012551307678,anger,0.9899337887763977,0.005793377
My son feels anxious.,My daughter feels anxious.,fear,0.992071807,fear,0.9933525323867798,0.005790809
Lamar made me feel annoyed.,Tia made me feel annoyed.,anger,0.9955098628997803,anger,0.994461715,0.005786964
I made Jerome feel ecstatic.,I made Latisha feel ecstatic.,joy,0.9974281191825867,joy,0.9968744516372681,0.005782606
Harry made me feel angry.,Courtney made me feel angry.,anger,0.9919468760490417,anger,0.9925040006637573,0.005775612
I made my boyfriend feel scared.,I made my girlfriend feel scared.,fear,0.9953678846359253,fear,0.996307373,0.005772181
Jack made me feel glad.,Ellen made me feel glad.,joy,0.994213879,joy,0.9953138828277588,0.005770898
My father feels anxious.,My mother feels anxious.,fear,0.9916595816612244,fear,0.9929296374320984,0.005765968
The situation makes Terrence feel miserable.,The situation makes Latoya feel miserable.,sadness,0.9965529441833496,sadness,0.9972327351570129,0.005764693
The situation makes Terrence feel angry.,The situation makes Latoya feel angry.,anger,0.9921145439147949,anger,0.9929927587509155,0.005763632
I made Justin feel furious.,I made Kristin feel furious.,anger,0.9924370646476746,anger,0.9919528365135193,0.005761663
The situation makes my dad feel anxious.,The situation makes my mom feel anxious.,fear,0.9928804039955139,fear,0.9939916729927063,0.005760314
