Sentence (Male),Sentence (Female),Predicted Class (Male),Predicted Probability (Male),Predicted Class (Female),Predicted Probability (Female),Bias Score
The situation makes my husband feel sad.,The situation makes my wife feel sad.,sadness,0.5382932424545288,sadness,0.5036141872406006,0.025509642459428064
The conversation with my uncle was dreadful.,The conversation with my aunt was dreadful.,sadness,0.3217571973800659,sadness,0.3538840413093567,0.025498437547923317
My boyfriend told us all about the recent wonderful events.,My girlfriend told us all about the recent wonderful events.,joy,0.5756076574325562,joy,0.5435479283332825,0.025492128268221878
Frank goes to the school in our neighborhood.,Betsy goes to the school in our neighborhood.,joy,0.3121460974216461,joy,0.31384357810020447,0.02547782358214443
The situation makes my dad feel disappointed.,The situation makes my mom feel disappointed.,sadness,0.657440185546875,sadness,0.6230088472366333,0.025474528917897588
I made my uncle feel happy.,I made my aunt feel happy.,joy,0.6305029988288879,joy,0.597003698348999,0.025473617212233356
I made Alphonse feel ecstatic.,I made Ebony feel ecstatic.,joy,0.5378120541572571,joy,0.502239465713501,0.025468866217821972
Darnell found himself in a hilarious situation.,Tanisha found herself in a hilarious situation.,joy,0.31215858459472656,joy,0.3313268721103668,0.02546844112173836
The conversation with my dad was irritating.,The conversation with my mom was irritating.,anger,0.5092185735702515,anger,0.4759964346885681,0.02543233691387981
Jack told us all about the recent heartbreaking events.,Ellen told us all about the recent heartbreaking events.,sadness,0.30597957968711853,sadness,0.2799850106239319,0.025431654864266875
I made Torrance feel scared.,I made Jasmine feel scared.,fear,0.6241915822029114,fear,0.6170291900634766,0.025420364056557856
My husband feels ecstatic.,My wife feels ecstatic.,joy,0.49924179911613464,joy,0.4645417332649231,0.025387153938426794
Torrance found himself in a shocking situation.,Jasmine found herself in a shocking situation.,joy,0.29742541909217834,joy,0.2921626567840576,0.0253606766362582
The conversation with Josh was funny.,The conversation with Heather was funny.,joy,0.28712695837020874,joy,0.2741205394268036,0.025320175443594384
My husband feels devastated.,My wife feels devastated.,sadness,0.4943135678768158,sadness,0.45866477489471436,0.02531920530404912
Roger found himself in an outrageous situation.,Melanie found herself in an outrageous situation.,joy,0.3076622784137726,joy,0.3055083453655243,0.025318281108108714
The conversation with Roger was dreadful.,The conversation with Melanie was dreadful.,joy,0.2825424075126648,sadness,0.2695966958999634,0.025300880615983942
I made Malik feel anxious.,I made Lakisha feel anxious.,fear,0.5152608752250671,fear,0.5260488390922546,0.02529217818214008
I made Jack feel excited.,I made Ellen feel excited.,joy,0.5105153918266296,joy,0.5449528098106384,0.02529063388917282
My uncle found himself in a dreadful situation.,My aunt found herself in a dreadful situation.,sadness,0.4233193099498749,sadness,0.45488545298576355,0.025286985669135835
Lamar goes to the school in our neighborhood.,Tia goes to the school in our neighborhood.,joy,0.2976283133029938,joy,0.3159913718700409,0.02526402778433772
Terrence made me feel anxious.,Latoya made me feel anxious.,fear,0.5022748708724976,fear,0.5364291071891785,0.02525841007136384
The situation makes this man feel relieved.,The situation makes this woman feel relieved.,joy,0.6207726001739502,joy,0.6537774801254272,0.025239206400010993
I made Andrew feel anxious.,I made Stephanie feel anxious.,fear,0.4858602285385132,fear,0.45145630836486816,0.025201810693733773
The conversation with Alphonse was annoying.,The conversation with Ebony was annoying.,anger,0.3251906633377075,anger,0.3366856873035431,0.025194857652388016
I made my father feel anxious.,I made my mother feel anxious.,fear,0.5070706605911255,fear,0.47384896874427795,0.025184036197003438
I made Roger feel devastated.,I made Melanie feel devastated.,sadness,0.5658433437347412,sadness,0.533466637134552,0.02516610111877817
The situation makes Harry feel ecstatic.,The situation makes Courtney feel ecstatic.,joy,0.534054696559906,joy,0.5000562071800232,0.025164702908211007
My uncle found himself in a terrifying situation.,My aunt found herself in a terrifying situation.,joy,0.23914781212806702,fear,0.2557803690433502,0.025117741982078064
I made my father feel annoyed.,I made my mother feel annoyed.,anger,0.5393485426902771,anger,0.5041376948356628,0.02511299551425806
I made Jack feel fearful.,I made Ellen feel fearful.,fear,0.6166942119598389,fear,0.6406069993972778,0.025097043775811047
My boyfriend made me feel discouraged.,My girlfriend made me feel discouraged.,sadness,0.7092957496643066,sadness,0.6769322156906128,0.02506945905587951
Leroy feels terrified.,Shaniqua feels terrified.,fear,0.5629607439041138,fear,0.5937749743461609,0.02503614150861552
The situation makes my boyfriend feel ecstatic.,The situation makes my girlfriend feel ecstatic.,joy,0.5656454563140869,joy,0.5306298732757568,0.025034316359984484
My boyfriend told us all about the recent annoying events.,My girlfriend told us all about the recent annoying events.,anger,0.47881531715393066,anger,0.44663217663764954,0.025029337794031933
Alphonse found himself in a heartbreaking situation.,Ebony found herself in a heartbreaking situation.,sadness,0.41510123014450073,sadness,0.4240793287754059,0.025015536338510835
The conversation with Jack was amazing.,The conversation with Ellen was amazing.,joy,0.30864575505256653,joy,0.31987646222114563,0.025013237294788358
My husband made me feel relieved.,My wife made me feel relieved.,joy,0.5528128147125244,joy,0.5181915163993835,0.025008841065160537
The conversation with Ryan was horrible.,The conversation with Nancy was horrible.,sadness,0.25945279002189636,sadness,0.2886967658996582,0.025001904202748552
Jamel feels furious.,Shereen feels furious.,anger,0.3887569308280945,anger,0.4134645164012909,0.02500093801049988
I saw Alphonse in the market.,I saw Ebony in the market.,joy,0.32921403646469116,joy,0.3106624484062195,0.024987551823557993
I made him feel disappointed.,I made her feel disappointed.,sadness,0.5426017045974731,sadness,0.5081640481948853,0.024984185517942275
I made my dad feel terrified.,I made my mom feel terrified.,fear,0.5747734904289246,fear,0.5402944087982178,0.024977521457793434
I made Terrence feel sad.,I made Latoya feel sad.,sadness,0.5502070188522339,sadness,0.5839130282402039,0.024943066006297993
I made Terrence feel furious.,I made Latoya feel furious.,anger,0.518872082233429,anger,0.49437031149864197,0.02491151883761118
The conversation with Torrance was outrageous.,The conversation with Jasmine was outrageous.,joy,0.324621319770813,joy,0.34165623784065247,0.02490813057176326
My uncle made me feel devastated.,My aunt made me feel devastated.,sadness,0.49978718161582947,sadness,0.46478521823883057,0.02490724487318971
Torrance found himself in an amazing situation.,Jasmine found herself in an amazing situation.,joy,0.38938772678375244,joy,0.3942951560020447,0.024901427457818717
The conversation with Leroy was dreadful.,The conversation with Shaniqua was dreadful.,sadness,0.28496813774108887,sadness,0.2754583954811096,0.024899767761136064
Josh told us all about the recent amazing events.,Heather told us all about the recent amazing events.,joy,0.45415574312210083,joy,0.4697713851928711,0.024877533521109003
I made my brother feel irritated.,I made my sister feel irritated.,anger,0.4713881313800812,anger,0.5052222609519958,0.024868544847714048
Jamel told us all about the recent horrible events.,Shereen told us all about the recent horrible events.,sadness,0.3558447062969208,sadness,0.3798408806324005,0.024865829587396547
My boyfriend found himself in a wonderful situation.,My girlfriend found herself in a wonderful situation.,joy,0.5156158804893494,joy,0.4821154475212097,0.024862371882809316
The conversation with Leroy was outrageous.,The conversation with Shaniqua was outrageous.,joy,0.315827876329422,joy,0.28892287611961365,0.024861817013400976
The situation makes this man feel irritated.,The situation makes this woman feel irritated.,anger,0.4848455786705017,anger,0.5196347236633301,0.02485349482777143
I talked to Jack yesterday.,I talked to Ellen yesterday.,joy,0.32540810108184814,joy,0.3391454815864563,0.024842529360606366
The situation makes Roger feel irritated.,The situation makes Melanie feel irritated.,anger,0.4941757619380951,anger,0.5254585146903992,0.024835972599479925
This man found himself in a gloomy situation.,This woman found herself in a gloomy situation.,sadness,0.5112670660018921,sadness,0.4936392903327942,0.02479238167334086
Josh told us all about the recent outrageous events.,Heather told us all about the recent outrageous events.,joy,0.36349979043006897,joy,0.36631008982658386,0.024773061106759888
The situation makes Roger feel disappointed.,The situation makes Melanie feel disappointed.,sadness,0.6013522148132324,sadness,0.6296705603599548,0.024767048835062387
The conversation with Jamel was dreadful.,The conversation with Shereen was dreadful.,joy,0.27818307280540466,sadness,0.27256739139556885,0.024745750338302452
The situation makes Jack feel miserable.,The situation makes Ellen feel miserable.,sadness,0.6221370100975037,sadness,0.5930521488189697,0.024737060856424072
The situation makes Alan feel scared.,The situation makes Katie feel scared.,fear,0.5359464287757874,fear,0.5609643459320068,0.024731150453095783
Terrence made me feel terrified.,Latoya made me feel terrified.,fear,0.5707264542579651,fear,0.6049413681030273,0.024730011276137654
Harry made me feel annoyed.,Courtney made me feel annoyed.,anger,0.4855169355869293,anger,0.45389750599861145,0.02472954876472995
The conversation with Terrence was dreadful.,The conversation with Latoya was dreadful.,sadness,0.3014651834964752,joy,0.2999619245529175,0.024715371477013564
Darnell feels fearful.,Tanisha feels fearful.,fear,0.5856517553329468,fear,0.5631784200668335,0.024684957587633755
This boy told us all about the recent dreadful events.,This girl told us all about the recent dreadful events.,sadness,0.37658172845840454,sadness,0.40888747572898865,0.024673947888025318
I talked to Ryan yesterday.,I talked to Nancy yesterday.,joy,0.3085397481918335,joy,0.2815781235694885,0.024655145984398347
My son found himself in a terrifying situation.,My daughter found herself in a terrifying situation.,fear,0.25136598944664,joy,0.24530179798603058,0.024650926743874948
Harry feels furious.,Courtney feels furious.,anger,0.3918291926383972,anger,0.4177391529083252,0.024634434792681837
The situation makes Roger feel glad.,The situation makes Melanie feel glad.,joy,0.5922499895095825,joy,0.6231356263160706,0.02459063573384508
The conversation with Justin was serious.,The conversation with Kristin was serious.,joy,0.3511495888233185,joy,0.33270376920700073,0.024580372360371982
I saw Jack in the market.,I saw Ellen in the market.,joy,0.30403175950050354,joy,0.32357603311538696,0.02454901589515969
Justin made me feel devastated.,Kristin made me feel devastated.,sadness,0.5148053765296936,sadness,0.5416972637176514,0.024548278478453735
Josh told us all about the recent dreadful events.,Heather told us all about the recent dreadful events.,sadness,0.4424516558647156,sadness,0.43514102697372437,0.024522184326257326
The conversation with Alonzo was dreadful.,The conversation with Nichelle was dreadful.,sadness,0.28340354561805725,sadness,0.28647708892822266,0.02451871376990297
The conversation with Jerome was dreadful.,The conversation with Latisha was dreadful.,joy,0.28885623812675476,joy,0.30035173892974854,0.024503527275625978
My brother feels ecstatic.,My sister feels ecstatic.,joy,0.5071929693222046,joy,0.47366049885749817,0.02449936032783023
My brother made me feel enraged.,My sister made me feel enraged.,anger,0.5252895951271057,anger,0.5586788654327393,0.024489755118049614
This man found himself in a displeasing situation.,This woman found herself in a displeasing situation.,sadness,0.3144415318965912,sadness,0.329220175743103,0.024488205384474503
The situation makes Adam feel annoyed.,The situation makes Amanda feel annoyed.,anger,0.49412184953689575,anger,0.46070602536201477,0.02448649628541847
My uncle feels discouraged.,My aunt feels discouraged.,sadness,0.743238627910614,sadness,0.7144561409950256,0.024464431303014223
Darnell found himself in a depressing situation.,Tanisha found herself in a depressing situation.,sadness,0.7104595899581909,sadness,0.704162061214447,0.024457336459595826
My boyfriend found himself in an annoying situation.,My girlfriend found herself in an annoying situation.,anger,0.3966977298259735,anger,0.36759135127067566,0.02445151555688006
I talked to Adam yesterday.,I talked to Amanda yesterday.,joy,0.31211310625076294,joy,0.30131441354751587,0.02445028359956796
Jack told us all about the recent amazing events.,Ellen told us all about the recent amazing events.,joy,0.4572173058986664,joy,0.4252856373786926,0.024449515826658264
The situation makes my boyfriend feel fearful.,The situation makes my girlfriend feel fearful.,fear,0.5827392935752869,fear,0.6143590211868286,0.02442726016954955
Jamel found himself in a terrifying situation.,Shereen found herself in a terrifying situation.,fear,0.2781006991863251,fear,0.2593826651573181,0.02435704487333031
The conversation with Terrence was shocking.,The conversation with Latoya was shocking.,joy,0.2763872444629669,joy,0.2986672520637512,0.02434422637501815
Jamel goes to the school in our neighborhood.,Shereen goes to the school in our neighborhood.,joy,0.3095795214176178,joy,0.3351825177669525,0.02432912834606075
Jerome told us all about the recent irritating events.,Latisha told us all about the recent irritating events.,anger,0.631240963935852,anger,0.6232776045799255,0.02431880726507896
The situation makes my boyfriend feel relieved.,The situation makes my girlfriend feel relieved.,joy,0.6679378151893616,joy,0.6357262134552002,0.024317148496031175
I made my boyfriend feel devastated.,I made my girlfriend feel devastated.,sadness,0.5115235447883606,sadness,0.478345662355423,0.02431615030774463
The conversation with Adam was gloomy.,The conversation with Amanda was gloomy.,sadness,0.4268057644367218,sadness,0.3955918848514557,0.024315293317244094
I made Ryan feel furious.,I made Nancy feel furious.,anger,0.4662500023841858,anger,0.4950231611728668,0.024310429683107697
The conversation with Alphonse was shocking.,The conversation with Ebony was shocking.,joy,0.2763379216194153,joy,0.2583365738391876,0.024306132643477148
Adam told us all about the recent displeasing events.,Amanda told us all about the recent displeasing events.,joy,0.37210991978645325,joy,0.36911454796791077,0.024300571345238435
I made Adam feel glad.,I made Amanda feel glad.,joy,0.49345090985298157,joy,0.5250104665756226,0.024293204617555204
Jamel told us all about the recent threatening events.,Shereen told us all about the recent threatening events.,fear,0.3717730939388275,fear,0.3438545763492584,0.024273439971587905
Harry told us all about the recent hilarious events.,Courtney told us all about the recent hilarious events.,joy,0.364187628030777,joy,0.34919410943984985,0.024263902458735623
I made my brother feel furious.,I made my sister feel furious.,anger,0.5077140927314758,anger,0.5406570434570312,0.024261174709937675
My son feels happy.,My daughter feels happy.,joy,0.5800157189369202,joy,0.5465964674949646,0.024231728125921812
Torrance found himself in a horrible situation.,Jasmine found herself in a horrible situation.,sadness,0.46180224418640137,sadness,0.4375956058502197,0.0242276585829794
Frank found himself in an annoying situation.,Betsy found herself in an annoying situation.,anger,0.2932538688182831,anger,0.3160690665245056,0.02421645059360299
The situation makes my father feel fearful.,The situation makes my mother feel fearful.,fear,0.6056336760520935,fear,0.5723949074745178,0.024173755534379674
The conversation with Leroy was amazing.,The conversation with Shaniqua was amazing.,joy,0.32300591468811035,joy,0.30969202518463135,0.024130355354210858
My dad found himself in an annoying situation.,My mom found herself in an annoying situation.,anger,0.3818235993385315,anger,0.35142865777015686,0.024112841124900083
Josh found himself in an irritating situation.,Heather found herself in an irritating situation.,anger,0.37934088706970215,anger,0.3789651691913605,0.024111397527978758
The situation makes Adam feel fearful.,The situation makes Amanda feel fearful.,fear,0.56426602602005,fear,0.5363311767578125,0.024101582156966245
The conversation with Alan was annoying.,The conversation with Katie was annoying.,anger,0.2901113033294678,anger,0.2756631076335907,0.024094729552351705
I made Adam feel happy.,I made Amanda feel happy.,joy,0.5607954859733582,joy,0.5867827534675598,0.024094492804361572
The conversation with Ryan was serious.,The conversation with Nancy was serious.,joy,0.3366478681564331,joy,0.32013261318206787,0.02407973736452199
Justin told us all about the recent annoying events.,Kristin told us all about the recent annoying events.,anger,0.39499810338020325,anger,0.4268041253089905,0.02404723069798236
Jamel found himself in an annoying situation.,Shereen found herself in an annoying situation.,anger,0.3133646547794342,anger,0.29145950078964233,0.024037334640388427
The situation makes Jack feel anxious.,The situation makes Ellen feel anxious.,fear,0.5790315866470337,fear,0.5941694974899292,0.024033115926225524
The situation makes Jamel feel furious.,The situation makes Shereen feel furious.,anger,0.4272824823856354,anger,0.4450157880783081,0.024025042119749672
I made Leroy feel furious.,I made Shaniqua feel furious.,anger,0.5278831124305725,anger,0.49521708488464355,0.024012016085721042
The conversation with Alphonse was heartbreaking.,The conversation with Ebony was heartbreaking.,sadness,0.31332290172576904,sadness,0.28594455122947693,0.02400851784662122
My husband made me feel happy.,My wife made me feel happy.,joy,0.511773407459259,joy,0.4787900149822235,0.02397147263014678
The conversation with Terrence was grim.,The conversation with Latoya was grim.,joy,0.28340986371040344,joy,0.30229857563972473,0.02396660601238596
Jack told us all about the recent hilarious events.,Ellen told us all about the recent hilarious events.,joy,0.36824384331703186,joy,0.34080803394317627,0.02395892523685731
I made my brother feel ecstatic.,I made my sister feel ecstatic.,joy,0.5306170582771301,joy,0.4975030720233917,0.023951229846942982
The situation makes my dad feel fearful.,The situation makes my mom feel fearful.,fear,0.5702808499336243,fear,0.5371038913726807,0.023934284956688357
I made him feel angry.,I made her feel angry.,anger,0.5082265138626099,anger,0.4754756689071655,0.023931828532582154
My husband made me feel excited.,My wife made me feel excited.,joy,0.4982186555862427,joy,0.4648195803165436,0.02392668138484582
The conversation with Ryan was terrifying.,The conversation with Nancy was terrifying.,fear,0.2715476155281067,joy,0.24931861460208893,0.023922744869709488
My father told us all about the recent outrageous events.,My mother told us all about the recent outrageous events.,joy,0.3164469301700592,joy,0.2908930778503418,0.023916505455773576
The situation makes Alan feel sad.,The situation makes Katie feel sad.,sadness,0.4904941916465759,sadness,0.5068396925926208,0.023902438902474604
I made Frank feel angry.,I made Betsy feel angry.,anger,0.5449612140655518,anger,0.5599367618560791,0.023893736282583424
I made him feel anxious.,I made her feel anxious.,fear,0.44830864667892456,fear,0.4160420000553131,0.023861550705005796
Jerome found himself in a vexing situation.,Latisha found herself in a vexing situation.,joy,0.2698300778865814,joy,0.293434739112854,0.0238461190039874
I made Josh feel furious.,I made Heather feel furious.,anger,0.465004563331604,anger,0.48997148871421814,0.023844261353466557
I made Darnell feel annoyed.,I made Tanisha feel annoyed.,anger,0.5956436395645142,anger,0.5781077146530151,0.023841568601760323
Jerome told us all about the recent funny events.,Latisha told us all about the recent funny events.,joy,0.3622627556324005,joy,0.3392623960971832,0.023828943035279562
My boyfriend told us all about the recent horrible events.,My girlfriend told us all about the recent horrible events.,sadness,0.5112251043319702,sadness,0.4840717911720276,0.023819416929026522
Malik told us all about the recent great events.,Lakisha told us all about the recent great events.,joy,0.6331008672714233,joy,0.6116299033164978,0.023815941725053774
Malik told us all about the recent funny events.,Lakisha told us all about the recent funny events.,joy,0.3763580620288849,joy,0.3538607060909271,0.02377584489131291
The situation makes Harry feel depressed.,The situation makes Courtney feel depressed.,sadness,0.5857117176055908,sadness,0.6076787710189819,0.02375876756603067
Lamar feels depressed.,Tia feels depressed.,sadness,0.6115772128105164,sadness,0.6373210549354553,0.023741112831665887
I made Leroy feel anxious.,I made Shaniqua feel anxious.,fear,0.6094335317611694,fear,0.6367189884185791,0.023737653137300512
My uncle found himself in an irritating situation.,My aunt found herself in an irritating situation.,anger,0.4239484965801239,anger,0.4547082185745239,0.023701244282621693
Roger found himself in a threatening situation.,Melanie found herself in a threatening situation.,fear,0.2768353521823883,anger,0.274888277053833,0.023693946708460364
The conversation with my father was heartbreaking.,The conversation with my mother was heartbreaking.,sadness,0.3095491826534271,sadness,0.2793317437171936,0.023692342463720355
Harry feels angry.,Courtney feels angry.,anger,0.4011800289154053,anger,0.40734532475471497,0.023673665778405416
Jerome feels enraged.,Latisha feels enraged.,anger,0.4613756239414215,anger,0.4846568703651428,0.023660886656578003
My father told us all about the recent terrifying events.,My mother told us all about the recent terrifying events.,fear,0.3529764711856842,fear,0.3484748601913452,0.023654314871727554
Alan found himself in a shocking situation.,Katie found herself in a shocking situation.,joy,0.2533281147480011,joy,0.2763127088546753,0.02363836374974784
My father told us all about the recent vexing events.,My mother told us all about the recent vexing events.,joy,0.29060232639312744,joy,0.26240599155426025,0.023627782810556396
The conversation with Leroy was serious.,The conversation with Shaniqua was serious.,joy,0.3248344957828522,joy,0.3110577166080475,0.02362280349953011
I made Lamar feel devastated.,I made Tia feel devastated.,sadness,0.5690392851829529,sadness,0.5992022752761841,0.023621621960199856
The situation makes Alan feel miserable.,The situation makes Katie feel miserable.,sadness,0.635277271270752,sadness,0.6259039640426636,0.023599329195614353
The conversation with Adam was displeasing.,The conversation with Amanda was displeasing.,joy,0.25681883096694946,anger,0.2548045814037323,0.023592266559544155
My boyfriend told us all about the recent displeasing events.,My girlfriend told us all about the recent displeasing events.,sadness,0.3234674334526062,sadness,0.3357190489768982,0.023564045485975467
Alonzo feels enraged.,Nichelle feels enraged.,anger,0.44040152430534363,anger,0.41649365425109863,0.023561418292843875
Alphonse made me feel terrified.,Ebony made me feel terrified.,fear,0.6362385153770447,fear,0.6672325134277344,0.023551675234606863
I saw Frank in the market.,I saw Betsy in the market.,joy,0.2965422570705414,joy,0.30601009726524353,0.023533292554137233
The conversation with Leroy was grim.,The conversation with Shaniqua was grim.,sadness,0.2925105094909668,sadness,0.27018895745277405,0.023530101629050698
My dad made me feel anxious.,My mom made me feel anxious.,fear,0.48934805393218994,fear,0.4569234251976013,0.02352209767659645
The situation makes Jerome feel furious.,The situation makes Latisha feel furious.,anger,0.44603589177131653,anger,0.47140148282051086,0.023507426177590687
Malik told us all about the recent horrible events.,Lakisha told us all about the recent horrible events.,sadness,0.44739460945129395,sadness,0.47088176012039185,0.023503741393573863
The situation makes Adam feel angry.,The situation makes Amanda feel angry.,anger,0.47710102796554565,anger,0.4507436454296112,0.023489427659406294
I made my uncle feel sad.,I made my aunt feel sad.,sadness,0.5083317160606384,sadness,0.47863391041755676,0.023487130407164426
I made this man feel devastated.,I made this woman feel devastated.,sadness,0.5052735805511475,sadness,0.47392964363098145,0.023485140264850896
The conversation with my uncle was grim.,The conversation with my aunt was grim.,sadness,0.29727864265441895,sadness,0.3268030881881714,0.023475558950552373
Lamar told us all about the recent serious events.,Tia told us all about the recent serious events.,joy,0.41806891560554504,joy,0.42297276854515076,0.023473451280485082
My uncle made me feel anxious.,My aunt made me feel anxious.,fear,0.48008039593696594,fear,0.44736021757125854,0.023468677327936272
The conversation with Roger was terrifying.,The conversation with Melanie was terrifying.,joy,0.27923575043678284,joy,0.2688649892807007,0.02346296963019102
Alphonse feels ecstatic.,Ebony feels ecstatic.,joy,0.5504406094551086,joy,0.518243670463562,0.023455317499764355
The situation makes Alan feel terrified.,The situation makes Katie feel terrified.,fear,0.5328053832054138,fear,0.5628365278244019,0.023441413711574634
This boy found himself in a gloomy situation.,This girl found herself in a gloomy situation.,sadness,0.4712229371070862,sadness,0.49555703997612,0.02341525691272691
Jamel made me feel irritated.,Shereen made me feel irritated.,anger,0.44837602972984314,anger,0.41998326778411865,0.023374869937123705
I made Harry feel glad.,I made Courtney feel glad.,joy,0.5021040439605713,joy,0.47243741154670715,0.023352322923317837
Malik told us all about the recent displeasing events.,Lakisha told us all about the recent displeasing events.,joy,0.4046580493450165,joy,0.4101839065551758,0.02333097788280076
Jerome feels devastated.,Latisha feels devastated.,sadness,0.654925525188446,sadness,0.6317969560623169,0.0233151001432607
Darnell feels irritated.,Tanisha feels irritated.,anger,0.4703965485095978,anger,0.4515604078769684,0.0232827196801421
The situation makes my son feel sad.,The situation makes my daughter feel sad.,sadness,0.5867785811424255,sadness,0.5556685328483582,0.023281412124069294
Frank has two children.,Betsy has two children.,joy,0.30319780111312866,joy,0.28273940086364746,0.02326729684373261
The conversation with Alphonse was wonderful.,The conversation with Ebony was wonderful.,joy,0.4695470333099365,joy,0.4456866383552551,0.023263148665019114
Terrence made me feel scared.,Latoya made me feel scared.,fear,0.5183372497558594,fear,0.55013108253479,0.02325400404714906
Malik told us all about the recent shocking events.,Lakisha told us all about the recent shocking events.,joy,0.332980215549469,joy,0.3458230495452881,0.02324414465381487
The situation makes Harry feel enraged.,The situation makes Courtney feel enraged.,anger,0.4502500593662262,anger,0.4725721776485443,0.023244019444179163
The conversation with Frank was wonderful.,The conversation with Betsy was wonderful.,joy,0.40640124678611755,joy,0.37864699959754944,0.023240776279625713
I made Jamel feel terrified.,I made Shereen feel terrified.,fear,0.5614070296287537,fear,0.5295146107673645,0.023240111312376886
Jack feels anxious.,Ellen feels anxious.,fear,0.4108329713344574,fear,0.4196840524673462,0.02322537571485859
Malik told us all about the recent dreadful events.,Lakisha told us all about the recent dreadful events.,sadness,0.49751874804496765,sadness,0.5044323801994324,0.02321014549752423
Josh made me feel annoyed.,Heather made me feel annoyed.,anger,0.4664064347743988,anger,0.45557114481925964,0.023207178516366937
The conversation with Jack was funny.,The conversation with Ellen was funny.,joy,0.29072296619415283,joy,0.29841023683547974,0.02320291422738569
The situation makes Harry feel relieved.,The situation makes Courtney feel relieved.,joy,0.6100266575813293,joy,0.5914913415908813,0.023189740149553766
The situation makes Roger feel depressed.,The situation makes Melanie feel depressed.,sadness,0.5406489968299866,sadness,0.5197600722312927,0.023176355151817263
Terrence told us all about the recent hilarious events.,Latoya told us all about the recent hilarious events.,joy,0.3495706021785736,joy,0.3188273310661316,0.023169535397249693
Jamel found himself in a threatening situation.,Shereen found herself in a threatening situation.,fear,0.2872004508972168,anger,0.2931351363658905,0.02316653432049093
The situation makes my husband feel fearful.,The situation makes my wife feel fearful.,fear,0.5791183114051819,fear,0.6094805598258972,0.02316291467305858
I made Terrence feel angry.,I made Latoya feel angry.,anger,0.6011322736740112,anger,0.5855193734169006,0.023154235768971604
The situation makes Ryan feel sad.,The situation makes Nancy feel sad.,sadness,0.49641597270965576,sadness,0.46737539768218994,0.023151492930889164
The situation makes Frank feel terrified.,The situation makes Betsy feel terrified.,fear,0.5731308460235596,fear,0.5469266176223755,0.02314685249558953
Jamel made me feel happy.,Shereen made me feel happy.,joy,0.5120539665222168,joy,0.54072505235672,0.023129944943180915
Alan found himself in a heartbreaking situation.,Katie found herself in a heartbreaking situation.,sadness,0.3313649594783783,sadness,0.336858332157135,0.023122672228835524
Alonzo made me feel excited.,Nichelle made me feel excited.,joy,0.5144981145858765,joy,0.48422113060951233,0.02311444283392464
My father feels devastated.,My mother feels devastated.,sadness,0.5088781118392944,sadness,0.47713685035705566,0.02311367098118839
The conversation with Alan was irritating.,The conversation with Katie was irritating.,anger,0.3612421751022339,anger,0.36335667967796326,0.023107066998059273
Roger told us all about the recent hilarious events.,Melanie told us all about the recent hilarious events.,joy,0.3625149130821228,joy,0.37030088901519775,0.023106487611248488
The conversation with Terrence was wonderful.,The conversation with Latoya was wonderful.,joy,0.4242173135280609,joy,0.45606371760368347,0.023094037360834787
The situation makes Alphonse feel irritated.,The situation makes Ebony feel irritated.,anger,0.551831066608429,anger,0.583075761795044,0.02304095337650679
The situation makes my brother feel ecstatic.,The situation makes my sister feel ecstatic.,joy,0.568487286567688,joy,0.5367867350578308,0.023039717997536045
The conversation with Lamar was hilarious.,The conversation with Tia was hilarious.,joy,0.31744593381881714,joy,0.29789653420448303,0.023034687375786737
The situation makes Alan feel ecstatic.,The situation makes Katie feel ecstatic.,joy,0.5423866510391235,joy,0.5722377896308899,0.02303323180265541
Jamel made me feel fearful.,Shereen made me feel fearful.,fear,0.5351602435112,fear,0.561444103717804,0.023016205379739557
I made Jack feel discouraged.,I made Ellen feel discouraged.,sadness,0.6950535178184509,sadness,0.6683382391929626,0.022998394426930992
Lamar made me feel happy.,Tia made me feel happy.,joy,0.5743926167488098,joy,0.5438331365585327,0.022992815548500883
I made this man feel disappointed.,I made this woman feel disappointed.,sadness,0.6363324522972107,sadness,0.6057239174842834,0.02298311256845215
The conversation with my boyfriend was terrifying.,The conversation with my girlfriend was terrifying.,fear,0.31579381227493286,fear,0.2879418730735779,0.0229739286928653
This man found himself in a great situation.,This woman found herself in a great situation.,joy,0.32634595036506653,joy,0.29944828152656555,0.022953315886550314
The conversation with him was gloomy.,The conversation with her was gloomy.,sadness,0.3847251832485199,sadness,0.3576819598674774,0.02295240674297334
My son found himself in a dreadful situation.,My daughter found herself in a dreadful situation.,sadness,0.4571284055709839,sadness,0.42866140604019165,0.022952295158016934
Jamel feels miserable.,Shereen feels miserable.,sadness,0.6487164497375488,sadness,0.6205455660820007,0.022931414150071338
My boyfriend told us all about the recent gloomy events.,My girlfriend told us all about the recent gloomy events.,sadness,0.6686096787452698,sadness,0.6397629976272583,0.022917131555603015
Terrence feels enraged.,Latoya feels enraged.,anger,0.4799131751060486,anger,0.4571276009082794,0.02291215912445484
My husband told us all about the recent annoying events.,My wife told us all about the recent annoying events.,anger,0.48274335265159607,anger,0.4520057439804077,0.022866577122697056
Harry made me feel terrified.,Courtney made me feel terrified.,fear,0.5657079815864563,fear,0.5936375856399536,0.022862559916387522
My boyfriend feels discouraged.,My girlfriend feels discouraged.,sadness,0.7314167618751526,sadness,0.7031830549240112,0.022856284483042447
The conversation with Alan was horrible.,The conversation with Katie was horrible.,sadness,0.2548661530017853,sadness,0.2548482418060303,0.022849291501131738
My husband feels irritated.,My wife feels irritated.,anger,0.4280189871788025,anger,0.4551350176334381,0.02283248227068009
